,journal_id,volume_id,year,link,doi,date,pii,eid,scopus_id,citations,authors,affiliations,open_access
25240,27,99,2018,https://www.sciencedirect.com/science/article/pii/S0304380018302151,10.1016/j.ecolmodel.2018.06.009,2018-09-24,S0304380018302151,2-s2.0-85049054969,85049054969.0,12.0,"55539493700, 57542918100, 7201516753, 56241355900",60006726:60016754:60012729:60012729,True
25263,27,100,2018,https://www.sciencedirect.com/science/article/pii/S0304380018301868,10.1016/j.ecolmodel.2018.05.019,2018-09-10,S0304380018301868,2-s2.0-85047604767,85047604767.0,18.0,"8735691200, 57208324544, 23974497200, 6503890617, 8891419200, 55778459200, 7004529128",60020547:60109617:60020547:60033021:60020547:60159547:60020547,True
25325,27,112,2018,https://www.sciencedirect.com/science/article/pii/S0304380018300164,10.1016/j.ecolmodel.2018.01.007,2018-03-10,S0304380018300164,2-s2.0-85041452458,85041452458.0,46.0,"13104305800, 36561227300, 56582279100, 55850416000, 57194786552, 7005262903",60085207:60026134:60004407:60003553:60085207:60085207,True
25326,27,112,2018,https://www.sciencedirect.com/science/article/pii/S0304380018300152,10.1016/j.ecolmodel.2018.01.006,2018-03-10,S0304380018300152,2-s2.0-85041478718,85041478718.0,8.0,"6506265184, 57200515713, 36495423400","60006429:60006429, 60019722:112642922",True
25336,27,114,2018,https://www.sciencedirect.com/science/article/pii/S0304380016304227,10.1016/j.ecolmodel.2017.10.017,2018-02-10,S0304380016304227,2-s2.0-85039990769,85039990769.0,14.0,"56292445600, 57201815609",60018123:60018123,True
25381,28,0,2023,https://www.sciencedirect.com/science/article/pii/S1364815223001482,10.1016/j.envsoft.2023.105762,2023-09-01,S1364815223001482,2-s2.0-85163158619,85163158619.0,0.0,"57223974411, 58365934200, 57216395702, 57800861100, 57223992848",60021182:60021182:60108691:60021182:60021182,True
25387,28,1,2023,https://www.sciencedirect.com/science/article/pii/S1364815223000993,10.1016/j.envsoft.2023.105713,2023-08-01,S1364815223000993,2-s2.0-85162736764,85162736764.0,0.0,"7102775296, 7006008102, 58345680300, 56088772000, 7401858700, 35190748300, 9243300500, 36553452400, 8295257200, 36474249400, 57202270607, 56175855600, 8934166100","60018926, 60018926:60018229:60000497:60019674:60003892:60111768:60012070:60072562:60014171:60020547:60031707:60244516:60006951",True
25393,28,2,2023,https://www.sciencedirect.com/science/article/pii/S1364815223001081,10.1016/j.envsoft.2023.105722,2023-07-01,S1364815223001081,2-s2.0-85159260915,85159260915.0,0.0,"57886540700, 22236245400, 57191835583, 55745907000, 57211686248","60029386, 60029386:60029306:60029386:60029386, 60029306:60029386",True
25408,28,3,2023,https://www.sciencedirect.com/science/article/pii/S1364815223000750,10.1016/j.envsoft.2023.105689,2023-06-01,S1364815223000750,2-s2.0-85152737122,85152737122.0,1.0,"57211886188, 36810645500, 7006647614, 57205706055, 57194086506, 57210580375, 57203404677, 35263190200, 7003457258, 9841782300",60021918:60015481:60015481:60000745:60010065:60021918:60015481:60000745:60031706:60021918,True
25412,28,4,2023,https://www.sciencedirect.com/science/article/pii/S1364815223000701,10.1016/j.envsoft.2023.105684,2023-05-01,S1364815223000701,2-s2.0-85150461455,85150461455.0,0.0,"57208127727, 13103199600, 58148267000",60004305:60019209:60004305,True
25413,28,4,2023,https://www.sciencedirect.com/science/article/pii/S1364815223000531,10.1016/j.envsoft.2023.105667,2023-05-01,S1364815223000531,2-s2.0-85149796265,85149796265.0,0.0,"57220209095, 57220207805",60011347:60011347,True
25417,28,4,2023,https://www.sciencedirect.com/science/article/pii/S1364815223000555,10.1016/j.envsoft.2023.105669,2023-05-01,S1364815223000555,2-s2.0-85150771359,85150771359.0,1.0,"57213375275, 57224744870, 58156429100, 57998434500, 58156186200",60016087:60016087:60016087:60272995:60016087,True
25421,28,4,2023,https://www.sciencedirect.com/science/article/pii/S1364815223000713,10.1016/j.envsoft.2023.105685,2023-05-01,S1364815223000713,2-s2.0-85151030478,85151030478.0,0.0,"57189384252, 6602895066, 23010499900, 37088297900","60010110, 60082966:60010110, 60082966:60010110, 60082966:60082966, 60021199",True
25422,28,4,2023,https://www.sciencedirect.com/science/article/pii/S1364815223000543,10.1016/j.envsoft.2023.105668,2023-05-01,S1364815223000543,2-s2.0-85151020683,85151020683.0,0.0,"57195604181, 57218551890, 56714497100, 7202461054, 8613701200, 57999548600, 57999548700, 55319140100, 7202076951","60008291:60031004:60031004, 60011019:60009512:60014975:60029470:60006502:114661666:60031004",True
25425,28,5,2023,https://www.sciencedirect.com/science/article/pii/S1364815223000440,10.1016/j.envsoft.2023.105658,2023-04-01,S1364815223000440,2-s2.0-85151993527,85151993527.0,0.0,"58160156100, 57202619821, 16242507700, 35519340400",60017326:60017326:60004750:60017326,True
25429,28,5,2023,https://www.sciencedirect.com/science/article/pii/S1364815223000294,10.1016/j.envsoft.2023.105643,2023-04-01,S1364815223000294,2-s2.0-85147858825,85147858825.0,1.0,"57204045123, 14031725600, 57554444100, 57201554141, 57201030837, 7003510377, 57206568310, 55330195700, 57193809880, 43261085300, 6603639150, 57205114955, 54581017400","60005837:60005837:60005837:60005837:60011779:60015481:60006337:118017198, 60028190, 60028190:60268829:60078565:60006337:112865662:60068705, 60016912",True
25431,28,5,2023,https://www.sciencedirect.com/science/article/pii/S1364815223000403,10.1016/j.envsoft.2023.105654,2023-04-01,S1364815223000403,2-s2.0-85150362182,85150362182.0,0.0,"57201942536, 58000194500, 15822266400, 35106707300","60028333, 128961204:60103918:128961204, 60019544, 60028333:60028333, 128961204",True
25432,28,5,2023,https://www.sciencedirect.com/science/article/pii/S1364815223000269,10.1016/j.envsoft.2023.105640,2023-04-01,S1364815223000269,2-s2.0-85148095380,85148095380.0,1.0,"57209031754, 58103111500",60079008:121683720,True
25433,28,5,2023,https://www.sciencedirect.com/science/article/pii/S1364815223000208,10.1016/j.envsoft.2023.105634,2023-04-01,S1364815223000208,2-s2.0-85148353741,85148353741.0,0.0,"37098881500, 25822544800, 7801568308, 8630380500","60020321, 60020321:60020321, 60020321:60029470:60020321",True
25439,28,5,2023,https://www.sciencedirect.com/science/article/pii/S1364815223000452,10.1016/j.envsoft.2023.105659,2023-04-01,S1364815223000452,2-s2.0-85149465223,85149465223.0,1.0,"57937571700, 36455253900, 57678048500, 7407151232, 56119466200","60005465:60005465, 60005465:60005465, 60005465:60021391:109710589",True
25442,28,6,2023,https://www.sciencedirect.com/science/article/pii/S1364815223000099,10.1016/j.envsoft.2023.105623,2023-03-01,S1364815223000099,2-s2.0-85146269031,85146269031.0,2.0,"57226498765, 55703945000, 55733214300, 23006780400, 58065609600","60130028:60130028, 60087824:60131217:60010591, 60010591:60130028",True
25449,28,6,2023,https://www.sciencedirect.com/science/article/pii/S1364815223000221,10.1016/j.envsoft.2023.105636,2023-03-01,S1364815223000221,2-s2.0-85149714175,85149714175.0,0.0,"57688491000, 57771836000, 57771836100, 55745907000",60029306:60029306:60029306:60029306,True
25451,28,6,2023,https://www.sciencedirect.com/science/article/pii/S136481522300018X,10.1016/j.envsoft.2023.105632,2023-03-01,S136481522300018X,2-s2.0-85146858842,85146858842.0,2.0,6506431119,60018475,True
25456,28,7,2023,https://www.sciencedirect.com/science/article/pii/S136481522200281X,10.1016/j.envsoft.2022.105581,2023-02-01,S136481522200281X,2-s2.0-85143488967,85143488967.0,4.0,"57222988756, 57995965800, 57195104887, 56530121000, 7003971022, 56056204100, 56090685400",60012162:60012162:60012162:123444108:60012162:60012162:60012162,True
25458,28,7,2023,https://www.sciencedirect.com/science/article/pii/S1364815222002857,10.1016/j.envsoft.2022.105585,2023-02-01,S1364815222002857,2-s2.0-85143627587,85143627587.0,0.0,"12786659400, 57200122065, 36716570000, 16029521000, 36682343400, 57993000800, 57164797800, 55555975200, 57998615400, 8955294300, 14421047100, 57204098061, 35485039900, 7003992036, 57998354200, 25823967700, 55599663500, 15826621400, 6507933780, 6701554111","60007525:60007525, 60015466:112668055:60021199:60007525, 60009952:60007525:60007525:112668055:112668055:60007525:60007525:60007525:60013494, 100358828:60013494:112668055:60003230:60003230:60003230:60106033:60007525",True
25461,28,7,2023,https://www.sciencedirect.com/science/article/pii/S1364815222002870,10.1016/j.envsoft.2022.105587,2023-02-01,S1364815222002870,2-s2.0-85143879694,85143879694.0,0.0,"58002720200, 55556030800, 7003456589, 6602498862, 36978807900",60025153:60025153:60025153:60017293:60025153,True
25470,28,7,2023,https://www.sciencedirect.com/science/article/pii/S1364815222003097,10.1016/j.envsoft.2022.105609,2023-02-01,S1364815222003097,2-s2.0-85144884782,85144884782.0,1.0,"57200660326, 56069413500",60104176:60008734,True
25472,28,7,2023,https://www.sciencedirect.com/science/article/pii/S1364815222003127,10.1016/j.envsoft.2022.105612,2023-02-01,S1364815222003127,2-s2.0-85144794928,85144794928.0,0.0,"57201653450, 24178119500, 56480146300, 15047675400, 57209325574","60015881:60003650, 60015881:60015881:60000434:60015881",True
25481,28,8,2023,https://www.sciencedirect.com/science/article/pii/S1364815222002742,10.1016/j.envsoft.2022.105574,2023-01-01,S1364815222002742,2-s2.0-85141459108,85141459108.0,1.0,"57807881600, 55190646500, 58175839700, 16024264700",60025858:60025858:60000239:60025858,True
25484,28,8,2023,https://www.sciencedirect.com/science/article/pii/S1364815222002766,10.1016/j.envsoft.2022.105576,2023-01-01,S1364815222002766,2-s2.0-85141940771,85141940771.0,1.0,"57190880314, 56287945900, 24723577800, 57202610107, 23003260900","60031706:60018491:60027090, 60027090:60031706, 60027090:60031706",True
25489,28,8,2023,https://www.sciencedirect.com/science/article/pii/S1364815222002882,10.1016/j.envsoft.2022.105588,2023-01-01,S1364815222002882,2-s2.0-85142858592,85142858592.0,2.0,"57217036150, 12140530100, 57215014017, 57211786951","60127212, 60007711, 60007711:60127212, 60007711, 60007711:60127212, 60007711, 60007711:60127212, 60007711, 60007711",True
25492,28,9,2022,https://www.sciencedirect.com/science/article/pii/S1364815222002298,10.1016/j.envsoft.2022.105529,2022-12-01,S1364815222002298,2-s2.0-85139288605,85139288605.0,4.0,"57200531806, 35588369700",60030469:60030469,True
25494,28,9,2022,https://www.sciencedirect.com/science/article/pii/S1364815222002419,10.1016/j.envsoft.2022.105541,2022-12-01,S1364815222002419,2-s2.0-85139331683,85139331683.0,2.0,"55760321600, 55931742600, 56512568900, 57191583537","60073621:60073621:60092863, 126197562:60064143",True
25500,28,9,2022,https://www.sciencedirect.com/science/article/pii/S1364815222002584,10.1016/j.envsoft.2022.105558,2022-12-01,S1364815222002584,2-s2.0-85140334109,85140334109.0,0.0,"57203264832, 51863734100, 7402051614, 36460317900, 57217144794, 57222078860, 56549005000","60082135:60082135:60020661, 60029714:60082135:60019987:60031813:60082135",True
25501,28,9,2022,https://www.sciencedirect.com/science/article/pii/S1364815222002560,10.1016/j.envsoft.2022.105556,2022-12-01,S1364815222002560,2-s2.0-85140315593,85140315593.0,1.0,"57191474101, 6603464130, 6504787038, 16316061700, 16300944700, 7003717139, 6508134227","60025187, 60019599, 60025187:60019599, 60024445:60024445, 60010330:60026055:60019599:60018353:60025187, 60024445",True
25503,28,9,2022,https://www.sciencedirect.com/science/article/pii/S1364815222002614,10.1016/j.envsoft.2022.105561,2022-12-01,S1364815222002614,2-s2.0-85140805597,85140805597.0,0.0,"57210015847, 57191980951, 55062201900, 8519969000, 55493595500, 24767149800, 57945350700",60020547:60009254:60021918:60032781:60009254:60009254:60032781,True
25506,28,10,2022,https://www.sciencedirect.com/science/article/pii/S1364815222002146,10.1016/j.envsoft.2022.105514,2022-11-01,S1364815222002146,2-s2.0-85139035766,85139035766.0,1.0,"56915376200, 57223417601, 26430333800, 55664779600",60033316:60033316:60033316:60033316,True
25510,28,10,2022,https://www.sciencedirect.com/science/article/pii/S1364815222002079,10.1016/j.envsoft.2022.105505,2022-11-01,S1364815222002079,2-s2.0-85137385049,85137385049.0,2.0,"57226688520, 57188727309, 57205363700, 57192811639, 8274130500, 7006607836","60070317, 60070314:60070317, 60159371:60070317:60070314:60070314:60070317",True
25511,28,10,2022,https://www.sciencedirect.com/science/article/pii/S1364815222001943,10.1016/j.envsoft.2022.105491,2022-11-01,S1364815222001943,2-s2.0-85137359285,85137359285.0,0.0,"57427060600, 23972953800, 6602975350","60000221, 60000221:60000221, 60000221:60000221, 60000221",True
25513,28,10,2022,https://www.sciencedirect.com/science/article/pii/S1364815222001803,10.1016/j.envsoft.2022.105476,2022-11-01,S1364815222001803,2-s2.0-85137630959,85137630959.0,1.0,"35838548400, 57881426500, 57202698244, 55753285700",60005522:60005522:60005522:60005522,True
25515,28,10,2022,https://www.sciencedirect.com/science/article/pii/S1364815222001785,10.1016/j.envsoft.2022.105474,2022-11-01,S1364815222001785,2-s2.0-85138045183,85138045183.0,1.0,"57230537000, 56112759300, 57220960913",60014171:60014171:60012614,True
25517,28,10,2022,https://www.sciencedirect.com/science/article/pii/S1364815222002158,10.1016/j.envsoft.2022.105515,2022-11-01,S1364815222002158,2-s2.0-85138038838,85138038838.0,0.0,"57214528625, 57222058864, 57891309800","60112782, 60009226:60003342:60009226",True
25520,28,10,2022,https://www.sciencedirect.com/science/article/pii/S1364815222002109,10.1016/j.envsoft.2022.105509,2022-11-01,S1364815222002109,2-s2.0-85138167075,85138167075.0,1.0,"57893637400, 35115366300, 21734983700, 55949703400",60027271:60027271:60011347:60027271,True
25521,28,10,2022,https://www.sciencedirect.com/science/article/pii/S1364815222002237,10.1016/j.envsoft.2022.105523,2022-11-01,S1364815222002237,2-s2.0-85138555006,85138555006.0,3.0,"56040073100, 57215329182, 15127171600, 55237622000",60009387:60002877:60030844:60000514,True
25525,28,10,2022,https://www.sciencedirect.com/science/article/pii/S1364815222002304,10.1016/j.envsoft.2022.105530,2022-11-01,S1364815222002304,2-s2.0-85138335652,85138335652.0,0.0,"55902735200, 57897538900, 55989799100",60032442:60032442:60032442,True
25530,28,10,2022,https://www.sciencedirect.com/science/article/pii/S1364815222002365,10.1016/j.envsoft.2022.105536,2022-11-01,S1364815222002365,2-s2.0-85139046885,85139046885.0,2.0,"56640166700, 56580597900, 57217779740, 57911269400, 55582444800","60026263:60026263:60059360:60059360:60026263, 60026263",True
25533,28,11,2022,https://www.sciencedirect.com/science/article/pii/S1364815222001700,10.1016/j.envsoft.2022.105466,2022-10-01,S1364815222001700,2-s2.0-85136631322,85136631322.0,4.0,"57432261400, 12039168400, 56460156000, 55894060300","60075693, 60021763:60075693:60075693:60075693, 60021763, 60031135",True
25535,28,11,2022,https://www.sciencedirect.com/science/article/pii/S1364815222001724,10.1016/j.envsoft.2022.105468,2022-10-01,S1364815222001724,2-s2.0-85135684783,85135684783.0,3.0,"57214673629, 34768813800, 55860501300, 57196088017, 57220202412, 56054887300","60022414, 60022414, 60028355:60022414, 60022414:60022414, 60022414:60028355:125011093:60002873",True
25540,28,11,2022,https://www.sciencedirect.com/science/article/pii/S1364815222001736,10.1016/j.envsoft.2022.105469,2022-10-01,S1364815222001736,2-s2.0-85136137350,85136137350.0,2.0,"57848807800, 57201118522, 55513082200, 55488874900",60025779:60025779:60025779:60025779,True
25541,28,11,2022,https://www.sciencedirect.com/science/article/pii/S136481522200175X,10.1016/j.envsoft.2022.105471,2022-10-01,S136481522200175X,2-s2.0-85135905959,85135905959.0,0.0,"57211484605, 55894060300","60075693:60075693, 60021763, 60031135",True
25542,28,11,2022,https://www.sciencedirect.com/science/article/pii/S1364815222001657,10.1016/j.envsoft.2022.105460,2022-10-01,S1364815222001657,2-s2.0-85135882462,85135882462.0,6.0,"55520291800, 7004123456, 56741242700, 55926671800, 56253797000, 7102721849","60033178:60033178:60033178:122850461:122850461:60033178, 60032760",True
25544,28,11,2022,https://www.sciencedirect.com/science/article/pii/S1364815222001712,10.1016/j.envsoft.2022.105467,2022-10-01,S1364815222001712,2-s2.0-85136157670,85136157670.0,2.0,"57221835257, 55965436800, 23480942700, 23493456000, 7201584558","60019578:60010851:60082291, 60008950:60019578, 60008506:60019578, 60019578",True
25551,28,11,2022,https://www.sciencedirect.com/science/article/pii/S1364815222002092,10.1016/j.envsoft.2022.105507,2022-10-01,S1364815222002092,2-s2.0-85136678360,85136678360.0,1.0,"57220342275, 55520813200, 57222617951, 9243519500, 6603307682, 55271771000",60019578:60019578:60019578:60029470:60026553:60019578,True
25559,28,12,2022,https://www.sciencedirect.com/science/article/pii/S1364815222001414,10.1016/j.envsoft.2022.105435,2022-09-01,S1364815222001414,2-s2.0-85132428618,85132428618.0,2.0,"57193004015, 56866368800, 56584726000",60004261:60104865:60108595,True
25562,28,12,2022,https://www.sciencedirect.com/science/article/pii/S1364815222001530,10.1016/j.envsoft.2022.105447,2022-09-01,S1364815222001530,2-s2.0-85133255815,85133255815.0,6.0,"57194972146, 56501349300, 34168355400, 56697806700, 24466540100",60024322:60024322:60024322:60024322:60024322,True
25565,28,12,2022,https://www.sciencedirect.com/science/article/pii/S1364815222001542,10.1016/j.envsoft.2022.105448,2022-09-01,S1364815222001542,2-s2.0-85133395291,85133395291.0,1.0,"57217202276, 16634953600, 55789290000, 36004807700, 24468396100, 15769385500, 57217194203, 6603909149","60060454, 60027245:60108488, 60019141:60060454:60027245:60027245:60060454:60034160:60027245",True
25566,28,12,2022,https://www.sciencedirect.com/science/article/pii/S136481522200158X,10.1016/j.envsoft.2022.105452,2022-09-01,S136481522200158X,2-s2.0-85133205098,85133205098.0,4.0,"57201912264, 55597519800, 57211978359, 35203904500",60018353:60018353:60018353:60018353,True
25572,28,12,2022,https://www.sciencedirect.com/science/article/pii/S1364815222001694,10.1016/j.envsoft.2022.105464,2022-09-01,S1364815222001694,2-s2.0-85134746499,85134746499.0,1.0,"57190272698, 57548768100, 23975419800, 36757795500, 8241417300","60027821, 60007249, 60111838, 60029367, 60027821:60029367:60111838:60027821, 60027821, 60007004:60027821, 60007249, 60027821",True
25573,28,12,2022,https://www.sciencedirect.com/science/article/pii/S1364815222001669,10.1016/j.envsoft.2022.105461,2022-09-01,S1364815222001669,2-s2.0-85134659018,85134659018.0,1.0,"57201360928, 57558685100, 43661653500, 57188843926, 57814969400, 57198520860, 26538984900","60014171:60030838:60030838, 60190569:60030838, 60190569:60009800:60009800:60009800",True
25574,28,12,2022,https://www.sciencedirect.com/science/article/pii/S1364815222001670,10.1016/j.envsoft.2022.105462,2022-09-01,S1364815222001670,2-s2.0-85134649907,85134649907.0,4.0,"55190646500, 16024264700",60025858:60025858,True
25578,28,13,2022,https://www.sciencedirect.com/science/article/pii/S1364815222001098,10.1016/j.envsoft.2022.105403,2022-08-01,S1364815222001098,2-s2.0-85131599532,85131599532.0,6.0,"36658064200, 57195585206, 35109057600, 55907765700","60013494, 60022028:60013494, 60082966:60013494, 60082966:60013494, 60082966",True
25579,28,13,2022,https://www.sciencedirect.com/science/article/pii/S136481522200130X,10.1016/j.envsoft.2022.105424,2022-08-01,S136481522200130X,2-s2.0-85131365467,85131365467.0,3.0,"57196243463, 57204688994, 7402106135, 57728778400, 7003550142","60002208, 128186714:60002208, 128186714:60101396:60002208, 128186714:60002208, 128186714",True
25581,28,14,2022,https://www.sciencedirect.com/science/article/pii/S1364815222001025,10.1016/j.envsoft.2022.105396,2022-07-01,S1364815222001025,2-s2.0-85129911223,85129911223.0,3.0,"56843803400, 57207847494, 57682320800, 57208885555, 32668009000",60024266:60024266:60024266:60024266:60024266,True
25586,28,14,2022,https://www.sciencedirect.com/science/article/pii/S1364815222001104,10.1016/j.envsoft.2022.105404,2022-07-01,S1364815222001104,2-s2.0-85130178333,85130178333.0,3.0,"57210190036, 7401847647, 7006597069, 57191970914, 7006154363",60025111:60025111:60013402:60013402:60013402,True
25587,28,14,2022,https://www.sciencedirect.com/science/article/pii/S1364815222001153,10.1016/j.envsoft.2022.105409,2022-07-01,S1364815222001153,2-s2.0-85130147705,85130147705.0,1.0,"57695142500, 14826528700, 6602700901, 56034280900","60108488, 60102124:60108488:60102124:60108488",True
25588,28,14,2022,https://www.sciencedirect.com/science/article/pii/S1364815222001177,10.1016/j.envsoft.2022.105411,2022-07-01,S1364815222001177,2-s2.0-85131365671,85131365671.0,6.0,"57221558733, 57728370000, 24778852500, 55993660100, 8583310300",60027800:60027844:100347871:60172563:60014423,True
25593,28,15,2022,https://www.sciencedirect.com/science/article/pii/S1364815222001062,10.1016/j.envsoft.2022.105400,2022-06-01,S1364815222001062,2-s2.0-85128409339,85128409339.0,3.0,"57204396668, 55715512300, 57579727800, 56010210800, 7403439659, 36611394200",60010875:60000635:60021121:60021121:60021121:60010875,True
25594,28,15,2022,https://www.sciencedirect.com/science/article/pii/S1364815222000937,10.1016/j.envsoft.2022.105387,2022-06-01,S1364815222000937,2-s2.0-85128455286,85128455286.0,6.0,"56315480100, 57971871200, 23024216600, 25649076300",60104653:60104653:60007816:60007816,True
25596,28,15,2022,https://www.sciencedirect.com/science/article/pii/S1364815222001050,10.1016/j.envsoft.2022.105399,2022-06-01,S1364815222001050,2-s2.0-85128479657,85128479657.0,1.0,"57287542600, 55848885000, 56962766000, 56541473700, 57200800802","60004582, 60013119:60013119:60231617:60004582:60004582, 60216392",True
25597,28,15,2022,https://www.sciencedirect.com/science/article/pii/S136481522200072X,10.1016/j.envsoft.2022.105366,2022-06-01,S136481522200072X,2-s2.0-85129309160,85129309160.0,1.0,"57215309757, 57211901855, 57659940100, 6602336456, 57201910736, 6508183682, 57202725379, 6602168326, 8982898100",126185989:126185989:126185989:126185989:126185989:126185989:126185989:126185989:126185989,True
25598,28,15,2022,https://www.sciencedirect.com/science/article/pii/S1364815222001086,10.1016/j.envsoft.2022.105402,2022-06-01,S1364815222001086,2-s2.0-85129398630,85129398630.0,2.0,"57195302923, 55617333200, 8567056700",60106385:60106385:60000673,True
25603,28,16,2022,https://www.sciencedirect.com/science/article/pii/S1364815222000731,10.1016/j.envsoft.2022.105367,2022-05-01,S1364815222000731,2-s2.0-85125694714,85125694714.0,5.0,"57190260074, 35748383000, 57477352100, 57204798776, 57210745503, 57223091873, 56252693900, 57220642595",60009160:60009160:60009160:60009160:60009160:60009160:60027294:60026306,True
25605,28,16,2022,https://www.sciencedirect.com/science/article/pii/S1364815222000706,10.1016/j.envsoft.2022.105364,2022-05-01,S1364815222000706,2-s2.0-85126538302,85126538302.0,1.0,"12771242900, 57491222500, 22985191200","60031706, 60011347:60031706:60031706",True
25606,28,16,2022,https://www.sciencedirect.com/science/article/pii/S1364815222000779,10.1016/j.envsoft.2022.105371,2022-05-01,S1364815222000779,2-s2.0-85126613694,85126613694.0,0.0,"56037309800, 6602271914, 8577634300, 7102991119, 24329473000","114492942:60007966:60031706:60172346, 60176024:60172346, 60176024",True
25615,28,17,2022,https://www.sciencedirect.com/science/article/pii/S1364815222000421,10.1016/j.envsoft.2022.105336,2022-04-01,S1364815222000421,2-s2.0-85124176987,85124176987.0,6.0,"57203538819, 55092009400, 37261541100, 55968455300, 13611881300, 57222438091","60025160, 60025160, 60019497:60019497, 60022134:60019497:60030162:60025160, 60025160:60025160, 60025160",True
25616,28,17,2022,https://www.sciencedirect.com/science/article/pii/S136481522200041X,10.1016/j.envsoft.2022.105335,2022-04-01,S136481522200041X,2-s2.0-85124257710,85124257710.0,7.0,"55958697000, 6507601061, 6601993392, 57194463519, 8535647700, 22134887200",60021398:60030302:60017293:60085173:60011739:60011739,True
25619,28,17,2022,https://www.sciencedirect.com/science/article/pii/S1364815222000627,10.1016/j.envsoft.2022.105356,2022-04-01,S1364815222000627,2-s2.0-85124299356,85124299356.0,7.0,"57188868274, 34977788600",60028333:60028333,True
25623,28,17,2022,https://www.sciencedirect.com/science/article/pii/S1364815221003364,10.1016/j.envsoft.2021.105294,2022-04-01,S1364815221003364,2-s2.0-85124532685,85124532685.0,2.0,"57190223497, 57213174044, 8854137300, 36188512400",60025152:60025152:60008926:60025152,True
25626,28,17,2022,https://www.sciencedirect.com/science/article/pii/S1364815222000172,10.1016/j.envsoft.2022.105311,2022-04-01,S1364815222000172,2-s2.0-85124579797,85124579797.0,0.0,"57693478100, 56801352700, 8613701200, 23033192000",60019870:60006925:60014975:60019870,True
25630,28,17,2022,https://www.sciencedirect.com/science/article/pii/S1364815222000676,10.1016/j.envsoft.2022.105361,2022-04-01,S1364815222000676,2-s2.0-85125497767,85125497767.0,3.0,"57202465132, 55523952700, 6602142102","60002612, 60072176:60002612:60002612",True
25632,28,18,2022,https://www.sciencedirect.com/science/article/pii/S1364815222000330,10.1016/j.envsoft.2022.105327,2022-03-01,S1364815222000330,2-s2.0-85123743395,85123743395.0,18.0,"57217057661, 55720362700, 56581242500, 57204979912, 57223599291","60273019, 60027363, 60007714:60273019, 60027363:60007714:60273019, 60027363:60013551",True
25633,28,18,2022,https://www.sciencedirect.com/science/article/pii/S1364815222000354,10.1016/j.envsoft.2022.105329,2022-03-01,S1364815222000354,2-s2.0-85123777016,85123777016.0,11.0,"57219508070, 57225049360, 57193552421, 57205353136, 35195168500, 57205603011","60018308:60018308:60018308:60018308:60003707, 60019499:60025578",True
25637,28,18,2022,https://www.sciencedirect.com/science/article/pii/S1364815222000019,10.1016/j.envsoft.2022.105295,2022-03-01,S1364815222000019,2-s2.0-85122663944,85122663944.0,4.0,56222211300,60023932,True
25639,28,18,2022,https://www.sciencedirect.com/science/article/pii/S1364815222000111,10.1016/j.envsoft.2022.105305,2022-03-01,S1364815222000111,2-s2.0-85123022759,85123022759.0,6.0,"57416291100, 55921734500","60014153:60014153, 60014153",True
25640,28,18,2022,https://www.sciencedirect.com/science/article/pii/S1364815222000160,10.1016/j.envsoft.2022.105310,2022-03-01,S1364815222000160,2-s2.0-85123116039,85123116039.0,3.0,"57218909405, 6701639025, 56854821800, 7403450585","60008950:60008950, 60082291:60082291:60008950",True
25644,28,18,2022,https://www.sciencedirect.com/science/article/pii/S1364815222000366,10.1016/j.envsoft.2022.105330,2022-03-01,S1364815222000366,2-s2.0-85123108856,85123108856.0,3.0,"55156920000, 9240741900, 55491333600, 56311694800, 57200582077, 8253975000","60010689:60010689:60010689:60010689:60010689:60010689, 60027363",True
25648,28,18,2022,https://www.sciencedirect.com/science/article/pii/S1364815222000305,10.1016/j.envsoft.2022.105324,2022-03-01,S1364815222000305,2-s2.0-85123164956,85123164956.0,5.0,"55496157900, 57226757685, 26641889500, 57205084609, 55718307400","60272995:60272995:60272995:60272995:60019499, 60027363",True
25654,28,18,2022,https://www.sciencedirect.com/science/article/pii/S1364815222000275,10.1016/j.envsoft.2022.105321,2022-03-01,S1364815222000275,2-s2.0-85123871289,85123871289.0,1.0,"57435150600, 57198520961, 57200190256, 36769678300, 15132591800, 7403397723","60030241:60021439:60030241, 60013346:60021439:60021439:60021439",True
25655,28,18,2022,https://www.sciencedirect.com/science/article/pii/S1364815222000123,10.1016/j.envsoft.2022.105306,2022-03-01,S1364815222000123,2-s2.0-85123866199,85123866199.0,7.0,"53463424700, 57204050103, 57218492188, 57221293404, 7005218159, 14026659500, 51663525400","116312259, 60019342:60026810, 60070034:60033316, 60070034:60026810, 60070034:60033316, 60070034:60026810, 60070034:116312259",True
25656,28,18,2022,https://www.sciencedirect.com/science/article/pii/S1364815222000251,10.1016/j.envsoft.2022.105319,2022-03-01,S1364815222000251,2-s2.0-85123773538,85123773538.0,3.0,"57190213452, 6507192492, 13406715400, 26022758300, 56896338300, 25923849800, 25229877200, 6507139020, 57433523900, 57432947800, 8304858900",60008134:60008134:60157993:60159342:60008134:60110966:60008134:60008134:60008134:60008134:60008134,True
25658,28,18,2022,https://www.sciencedirect.com/science/article/pii/S1364815222000329,10.1016/j.envsoft.2022.105326,2022-03-01,S1364815222000329,2-s2.0-85123758599,85123758599.0,8.0,"56112759300, 57220960913, 57230537000",60014171:60012614:60014171,True
