journal_id,volume_id,year,link,doi
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012234,10.1016/j.watres.2022.119278
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012179,10.1016/j.watres.2022.119272
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011964,10.1016/j.watres.2022.119251
16,17,2022,https://www.sciencedirect.com/science/article/pii/S004313542201226X,10.1016/j.watres.2022.119281
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012209,10.1016/j.watres.2022.119275
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011915,10.1016/j.watres.2022.119246
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012131,10.1016/j.watres.2022.119268
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012362,10.1016/j.watres.2022.119291
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012398,10.1016/j.watres.2022.119294
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012337,10.1016/j.watres.2022.119288
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012246,10.1016/j.watres.2022.119279
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012349,10.1016/j.watres.2022.119289
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011940,10.1016/j.watres.2022.119249
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012210,10.1016/j.watres.2022.119276
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012295,10.1016/j.watres.2022.119284
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012301,10.1016/j.watres.2022.119285
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012118,10.1016/j.watres.2022.119266
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012313,10.1016/j.watres.2022.119286
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012040,10.1016/j.watres.2022.119259
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011939,10.1016/j.watres.2022.119248
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012283,10.1016/j.watres.2022.119283
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012374,10.1016/j.watres.2022.119292
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012453,10.1016/j.watres.2022.119300
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012386,10.1016/j.watres.2022.119293
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012325,10.1016/j.watres.2022.119287
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012428,10.1016/j.watres.2022.119297
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012441,10.1016/j.watres.2022.119299
16,17,2022,https://www.sciencedirect.com/science/article/pii/S004313542201243X,10.1016/j.watres.2022.119298
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012489,10.1016/j.watres.2022.119303
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012404,10.1016/j.watres.2022.119295
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012271,10.1016/j.watres.2022.119282
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012507,10.1016/j.watres.2022.119305
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012477,10.1016/j.watres.2022.119302
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012520,10.1016/j.watres.2022.119307
16,17,2022,https://www.sciencedirect.com/science/article/pii/S004313542201257X,10.1016/j.watres.2022.119312
16,17,2022,https://www.sciencedirect.com/science/article/pii/S0043135422012556,10.1016/j.watres.2022.119310
16,17,2022,https://www.sciencedirect.com/science/article/pii/S004313542201260X,10.1016/j.watres.2022.119315
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010879,10.1016/j.watres.2022.119141
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011125,10.1016/j.watres.2022.119167
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011575,10.1016/j.watres.2022.119212
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010764,10.1016/j.watres.2022.119130
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011150,10.1016/j.watres.2022.119170
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422011241,10.1016/j.watres.2022.119179
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010636,10.1016/j.watres.2022.119117
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010612,10.1016/j.watres.2022.119115
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010600,10.1016/j.watres.2022.119114
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010661,10.1016/j.watres.2022.119120
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010442,10.1016/j.watres.2022.119098
16,18,2022,https://www.sciencedirect.com/science/article/pii/S0043135422010107,10.1016/j.watres.2022.119064
