affiliation,citations
101400378,2.0
106966262,2.0
60028664,2.0
127183153,2.0
101273792,2.0
127814413,2.0
60072688,2.0
119043522,2.0
60003723,2.0
100463758,2.0
60199405,2.0
128232818,2.0
125271869,2.0
60012636,2.0
60109397,2.0
60029257,2.0
60005880,2.0
60064025,2.0
112589570,2.0
113676615,2.0
126273077,2.0
60104681,2.0
60083514,2.0
60274346,2.0
126441576,2.0
60089982,2.0
60009477,2.0
60080802,2.0
126924394,2.0
60071998,2.0
119867399,2.0
60024094,2.0
60010681,2.0
112854681,2.0
126019670,2.0
112612416,2.0
113993193,2.0
60117095,2.0
122697359,2.0
60108632,2.0
60097532,2.0
60117440,2.0
60089171,2.0
60087584,2.0
60138818,2.0
60015612,2.0
60075909,2.0
60109528,2.0
60021084,2.0
60101552,2.0
100615920,2.0
126376564,2.0
60026757,2.0
108266948,2.0
60095091,2.0
60028488,2.0
60015537,2.0
60016104,2.0
60089635,2.0
60019209,2.0
60117340,2.0
60189138,2.0
126380366,2.0
126140954,2.0
100790509,2.0
60074033,2.0
128605051,2.0
128574920,2.0
60000664,2.0
60009428,2.0
123413141,2.0
60079208,2.0
60099123,2.0
60005883,2.0
60025534,2.0
60077228,2.0
117776921,2.0
120851078,2.0
60017502,2.0
129517379,2.0
115811600,2.0
60005783,2.0
124895776,2.0
119723474,2.0
121413703,2.0
128773613,2.0
122451142,2.0
128773971,2.0
60077485,2.0
116062340,2.0
128773906,2.0
128773414,2.0
108037904,2.0
60106381,2.0
115965051,2.0
126365229,2.0
60088571,2.0
126261911,2.0
60111751,2.0
126686200,2.0
101265957,2.0
126359549,2.0
60027674,2.0
126179625,2.0
60069721,2.0
119954563,2.0
121678621,2.0
60105487,2.0
114719083,2.0
100428527,2.0
60102714,2.0
107115033,2.0
122914084,2.0
100800717,2.0
60032291,2.0
112704918,2.0
113062266,2.0
100318534,2.0
102018116,2.0
122243403,2.0
113428121,2.0
60017450,2.0
100448475,2.0
60118888,2.0
60069493,2.0
60031566,2.0
60111956,2.0
60032971,2.0
117495339,2.0
117495889,2.0
126920091,2.0
60027629,2.0
128951642,2.0
128494936,2.0
128818856,2.0
60016158,2.0
60072277,2.0
60276069,2.0
60006680,2.0
117782794,2.0
128463706,2.0
60005453,2.0
128236391,2.0
128328072,2.0
60009056,2.0
128391899,2.0
60008020,2.0
60080329,2.0
128176724,2.0
60116770,2.0
60006155,2.0
60023286,2.0
127847005,2.0
106041055,2.0
60006323,2.0
60090462,2.0
127176299,2.0
113768877,2.0
118899063,2.0
60141076,2.0
117495078,2.0
100399313,2.0
115967527,2.0
60136192,2.0
60008523,2.0
100887873,2.0
121955766,2.0
60097177,2.0
126515455,2.0
126142495,2.0
60268475,2.0
126208595,2.0
126037545,2.0
60157993,2.0
60040957,2.0
60070324,2.0
60116803,2.0
60264839,2.0
60007196,2.0
60108716,2.0
100504475,2.0
100396967,2.0
100601182,2.0
60105494,2.0
100435588,2.0
116578798,1.0
60019663,1.0
60012894,1.0
60103610,1.0
60119937,1.0
60117834,1.0
60006317,1.0
128464166,1.0
128236197,1.0
128263381,1.0
128154190,1.0
127797122,1.0
101878010,1.0
60017136,1.0
112190764,1.0
60030280,1.0
60006935,1.0
60002144,1.0
60033065,1.0
60028599,1.0
100432874,1.0
60077848,1.0
128914644,1.0
60071045,1.0
60117560,1.0
60116638,1.0
128074594,1.0
127814283,1.0
121849176,1.0
118136591,1.0
126082682,1.0
60070041,1.0
117260876,1.0
60089443,1.0
112930697,1.0
127337299,1.0
60103970,1.0
60014396,1.0
126157899,1.0
112598861,1.0
101762958,1.0
60275288,1.0
125017987,1.0
129431887,1.0
60015178,1.0
127743035,1.0
60013929,1.0
128818936,1.0
113032413,1.0
60072059,1.0
112942328,1.0
113018955,1.0
60026881,1.0
60029386,1.0
60117141,1.0
128828961,1.0
112925981,1.0
60123633,1.0
126157714,1.0
60112449,1.0
128883528,1.0
126665736,1.0
124834609,1.0
129195257,1.0
125930351,1.0
60112782,1.0
127195927,1.0
60009043,1.0
123134193,1.0
121177016,1.0
113385257,1.0
127069870,1.0
124084639,1.0
112575961,1.0
100502897,1.0
60073471,1.0
60016826,1.0
60008275,1.0
127999775,1.0
114606793,1.0
60020061,1.0
100347860,1.0
60071779,1.0
60105940,1.0
60105903,1.0
124425425,1.0
60088707,1.0
60017474,1.0
60006469,1.0
128854492,1.0
126082834,1.0
60007849,1.0
126135749,1.0
60001458,1.0
60032204,1.0
60032982,1.0
128306160,1.0
124704827,1.0
128951971,1.0
60117859,1.0
127743284,1.0
60071790,1.0
60022860,1.0
60015938,1.0
127682406,1.0
128238470,1.0
128883995,1.0
60070001,1.0
125208158,1.0
112541269,1.0
127934170,1.0
60104544,1.0
101030968,1.0
60025758,1.0
126156543,1.0
60116560,1.0
109402068,1.0
117548036,1.0
123748259,1.0
125988766,1.0
127637731,1.0
60272289,1.0
60117719,1.0
60013996,1.0
60007737,1.0
60011905,1.0
126423912,1.0
60071254,1.0
60089511,1.0
60077843,1.0
122654813,1.0
60013182,1.0
60005614,1.0
60072712,1.0
123988109,1.0
60112029,1.0
126142060,1.0
112935296,1.0
120164135,1.0
60084887,1.0
60107369,1.0
126256121,1.0
105468544,1.0
115184156,1.0
126965702,1.0
126966127,1.0
126966578,1.0
60027866,1.0
101829460,1.0
100345588,1.0
115288934,1.0
121885163,1.0
100374070,1.0
124444437,1.0
60008809,1.0
100346011,1.0
120418860,1.0
60027523,1.0
60033059,1.0
60094047,1.0
60107546,1.0
60275530,1.0
60000722,1.0
60105222,1.0
60018768,1.0
60070932,1.0
128224837,1.0
129047613,1.0
101937902,1.0
113718471,1.0
126580473,1.0
60020013,1.0
112918358,1.0
60022916,1.0
106652905,1.0
128750307,1.0
120333940,1.0
60103993,1.0
126337469,1.0
128829639,1.0
126715557,1.0
60014133,1.0
101637692,1.0
112782044,1.0
128387865,1.0
126626139,1.0
112440702,1.0
60070343,1.0
60107200,1.0
127756443,1.0
109454504,1.0
60011031,1.0
124728293,1.0
60001656,1.0
60084793,1.0
114957507,1.0
112371760,1.0
60071105,1.0
60008477,1.0
60106334,1.0
60072155,1.0
127123399,1.0
128983710,1.0
121753569,1.0
60015235,1.0
60062395,1.0
129201076,1.0
60012090,1.0
60072562,1.0
60002018,1.0
112569779,1.0
60024653,1.0
60008935,1.0
60103731,1.0
127127421,1.0
127625917,1.0
120216699,1.0
112930022,1.0
126494114,1.0
60092005,1.0
127215141,1.0
127580395,1.0
101648756,1.0
128656111,1.0
60029415,1.0
60089690,1.0
60023582,1.0
60112903,1.0
126510477,1.0
115965442,1.0
122644830,1.0
125800019,1.0
60021432,1.0
60110514,1.0
60104126,1.0
127027452,1.0
126254295,1.0
60130696,1.0
123664612,1.0
60019519,1.0
125186806,1.0
60000885,1.0
128495177,1.0
60071160,1.0
113621490,1.0
60005341,1.0
60094056,1.0
60021891,1.0
60080514,1.0
126653984,1.0
60073735,1.0
124646983,1.0
60015432,1.0
112776262,1.0
60007269,1.0
60006361,1.0
125727567,1.0
125932808,1.0
60021657,1.0
60080216,1.0
127251957,1.0
125193898,1.0
60019444,1.0
60246483,1.0
60032599,1.0
122816031,1.0
126438521,1.0
60000231,1.0
60193843,1.0
60091684,1.0
60117280,1.0
60105375,1.0
127059335,1.0
60171729,1.0
126179034,1.0
120962124,1.0
127851637,1.0
100639793,1.0
60030801,1.0
129164486,1.0
129105627,1.0
128536839,1.0
128537210,1.0
60023146,1.0
60081251,1.0
60073509,1.0
60031331,1.0
60026990,1.0
126157658,1.0
102075176,1.0
60104152,1.0
60083279,1.0
126142180,1.0
101109660,1.0
60003641,1.0
60170432,1.0
116601453,1.0
60117992,1.0
125222715,1.0
60107195,1.0
60121761,1.0
60012992,1.0
60026146,1.0
129406372,1.0
60086167,1.0
123780715,1.0
100689654,1.0
125626748,1.0
60023053,1.0
60097442,1.0
121977409,1.0
101223817,1.0
100324403,1.0
109926369,1.0
100364208,1.0
119791705,1.0
60088583,1.0
60003631,1.0
100500574,1.0
60077530,1.0
100356323,1.0
60002636,1.0
128135030,1.0
114934392,1.0
60012061,1.0
60020873,1.0
60093250,1.0
122376529,1.0
60138851,1.0
129780165,1.0
60019404,1.0
60000952,1.0
60014397,1.0
126442218,1.0
60003171,1.0
101013083,1.0
60030501,1.0
101273442,1.0
129137996,1.0
129063584,1.0
60108797,1.0
60103728,1.0
60110919,1.0
126765262,1.0
60021301,1.0
60021721,1.0
60008250,1.0
60110135,1.0
126390619,1.0
125070639,1.0
60024303,1.0
117780497,1.0
109679580,1.0
60113949,1.0
60114077,1.0
60013171,1.0
114479396,1.0
60109841,1.0
123947724,1.0
60019507,1.0
60010818,1.0
128470007,1.0
60016207,1.0
60029159,1.0
128469541,1.0
127982212,1.0
60115431,1.0
60027859,1.0
60008157,1.0
60013109,1.0
128502564,1.0
60106239,1.0
112753521,1.0
60028167,1.0
60105228,1.0
128091168,1.0
60021013,1.0
60111570,1.0
127828078,1.0
60010475,1.0
60106923,1.0
127297578,1.0
60103662,1.0
60103664,1.0
100361837,1.0
60276202,1.0
60000827,1.0
112581197,1.0
106446806,1.0
101558468,1.0
60083112,1.0
60231913,1.0
60001890,1.0
60013029,1.0
118616945,1.0
60021746,1.0
120928042,1.0
60001982,1.0
122906026,1.0
60006297,1.0
60006594,1.0
60027618,1.0
60021191,1.0
105596054,1.0
129854979,0.0
60032086,0.0
60029625,0.0
129236511,0.0
60107489,0.0
112846307,0.0
60028349,0.0
116400952,0.0
128274718,0.0
60084192,0.0
128254941,0.0
126173823,0.0
126232761,0.0
60084469,0.0
60024793,0.0
110229975,0.0
126266300,0.0
60017539,0.0
110625451,0.0
129064932,0.0
60028220,0.0
60105411,0.0
60086648,0.0
60015530,0.0
60121907,0.0
60045588,0.0
60112429,0.0
60113873,0.0
60010017,0.0
60014583,0.0
60101421,0.0
129677288,0.0
113864742,0.0
112993111,0.0
127837031,0.0
112865691,0.0
105191145,0.0
60104172,0.0
60028379,0.0
113871640,0.0
122836463,0.0
60069750,0.0
60208834,0.0
129821425,0.0
60072604,0.0
125190381,0.0
126083937,0.0
110485249,0.0
129477083,0.0
102071840,0.0
126141043,0.0
60105093,0.0
129832491,0.0
127121570,0.0
60003733,0.0
129842940,0.0
129843178,0.0
112829258,0.0
128575451,0.0
60271834,0.0
129019599,0.0
129861347,0.0
127191255,0.0
118496592,0.0
100347634,0.0
112966821,0.0
60236020,0.0
126173399,0.0
126143065,0.0
129043303,0.0
109701010,0.0
127743255,0.0
126737656,0.0
128994341,0.0
60102579,0.0
124562501,0.0
60138946,0.0
127927327,0.0
128064928,0.0
101698806,0.0
60118024,0.0
60012769,0.0
129663242,0.0
129674421,0.0
60088186,0.0
60003439,0.0
112868957,0.0
112979523,0.0
60088457,0.0
114075717,0.0
60243231,0.0
60027841,0.0
126344055,0.0
60033461,0.0
123503351,0.0
129483861,0.0
60013649,0.0
123141560,0.0
124655178,0.0
127836350,0.0
109410827,0.0
100791834,0.0
60027947,0.0
127752065,0.0
114713302,0.0
60000189,0.0
60120199,0.0
112930907,0.0
113228909,0.0
126205383,0.0
128434366,0.0
120143403,0.0
129476721,0.0
60116702,0.0
60003674,0.0
124658496,0.0
60000409,0.0
129408303,0.0
105743095,0.0
129421180,0.0
129427461,0.0
127303840,0.0
60210082,0.0
60013052,0.0
121575379,0.0
60000590,0.0
123016713,0.0
60162625,0.0
101579711,0.0
60073600,0.0
112065893,0.0
112929968,0.0
124815219,0.0
128262455,0.0
60012772,0.0
60017053,0.0
60025056,0.0
60008208,0.0
129285331,0.0
60071157,0.0
60027792,0.0
60023370,0.0
100765044,0.0
127278920,0.0
126381113,0.0
124197600,0.0
121623510,0.0
106633588,0.0
128735577,0.0
60012223,0.0
128263132,0.0
126612416,0.0
105207404,0.0
127279315,0.0
60027018,0.0
60029140,0.0
113768692,0.0
60082181,0.0
129047501,0.0
110135441,0.0
129087052,0.0
125155814,0.0
113162280,0.0
129102355,0.0
60118244,0.0
129106583,0.0
60016933,0.0
124583124,0.0
60018938,0.0
60091006,0.0
126359291,0.0
100571673,0.0
128514580,0.0
122410764,0.0
128514171,0.0
60123291,0.0
60019218,0.0
107949474,0.0
123630907,0.0
128998104,0.0
122149716,0.0
60029205,0.0
60026830,0.0
126507652,0.0
123939699,0.0
125688252,0.0
60189085,0.0
60006082,0.0
112631184,0.0
113367100,0.0
113698390,0.0
60170219,0.0
127727949,0.0
128983884,0.0
60019983,0.0
122171008,0.0
60031745,0.0
124499998,0.0
105464087,0.0
112580908,0.0
128800061,0.0
128799569,0.0
126428357,0.0
112874802,0.0
60003736,0.0
128818054,0.0
128725833,0.0
101794492,0.0
60117818,0.0
60025699,0.0
116604657,0.0
60007710,0.0
128456535,0.0
60100457,0.0
100357479,0.0
128266090,0.0
122277370,0.0
60016424,0.0
100726603,0.0
101596928,0.0
112123528,0.0
60275166,0.0
60216991,0.0
122369911,0.0
124572778,0.0
60010752,0.0
114321907,0.0
122914261,0.0
60024681,0.0
60029709,0.0
60028079,0.0
60073699,0.0
101122160,0.0
126710990,0.0
60107241,0.0
60031998,0.0
60003044,0.0
60074737,0.0
60029872,0.0
108249166,0.0
120964054,0.0
109934623,0.0
60006039,0.0
127324199,0.0
116497365,0.0
125555222,0.0
60006828,0.0
60009550,0.0
126196955,0.0
100663762,0.0
126291835,0.0
129188376,0.0
126282096,0.0
60071655,0.0
112055534,0.0
101696674,0.0
127602544,0.0
60112046,0.0
60008877,0.0
129646188,0.0
105349964,0.0
129646556,0.0
60086201,0.0
118568878,0.0
109703537,0.0
60071256,0.0
121400240,0.0
118691883,0.0
126215893,0.0
126441728,0.0
60008167,0.0
116979773,0.0
129181961,0.0
60071533,0.0
119992726,0.0
60109511,0.0
117693535,0.0
116692802,0.0
129256010,0.0
60024492,0.0
60031948,0.0
126537012,0.0
60273350,0.0
129000879,0.0
122948852,0.0
60007049,0.0
128615234,0.0
123988422,0.0
123993979,0.0
60019330,0.0
128670824,0.0
60072709,0.0
128671518,0.0
123262139,0.0
60029987,0.0
100330337,0.0
60104720,0.0
60194972,0.0
128236452,0.0
109939973,0.0
60108691,0.0
125366609,0.0
60032006,0.0
60274561,0.0
60171761,0.0
119053041,0.0
60276140,0.0
125380697,0.0
60071431,0.0
60071464,0.0
60101349,0.0
60107782,0.0
60010023,0.0
60066793,0.0
60007230,0.0
125754703,0.0
60274200,0.0
127692279,0.0
118230862,0.0
60093251,0.0
119853505,0.0
127379572,0.0
60083913,0.0
60106111,0.0
129843050,0.0
60014403,0.0
60010597,0.0
60012329,0.0
129766012,0.0
60016617,0.0
126179978,0.0
107573444,0.0
129662686,0.0
101033736,0.0
60018718,0.0
60026911,0.0
127124338,0.0
106736190,0.0
127814289,0.0
119177483,0.0
129430782,0.0
60120614,0.0
128149696,0.0
126587454,0.0
112899003,0.0
60088563,0.0
60126081,0.0
60141119,0.0
129304961,0.0
60105947,0.0
60000360,0.0
60138422,0.0
129408142,0.0
101273710,0.0
129256636,0.0
129398557,0.0
60103570,0.0
60107589,0.0
129110694,0.0
115969692,0.0
60071865,0.0
112578894,0.0
100722247,0.0
128922075,0.0
60084619,0.0
60108790,0.0
128206475,0.0
60117448,0.0
109896180,0.0
114520754,0.0
60138348,0.0
60028109,0.0
116696847,0.0
60016160,0.0
60106339,0.0
128486062,0.0
119910939,0.0
124028962,0.0
126338596,0.0
60026796,0.0
60272070,0.0
60091641,0.0
60001644,0.0
122365407,0.0
122184281,0.0
129840122,0.0
60108712,0.0
60064415,0.0
60068681,0.0
129678066,0.0
60002112,0.0
60109021,0.0
113948379,0.0
60122749,0.0
100552636,0.0
110475340,0.0
60111820,0.0
100334119,0.0
129151801,0.0
124728892,0.0
126778177,0.0
60107386,0.0
128841015,0.0
60273843,0.0
60076548,0.0
60113976,0.0
127917551,0.0
60057719,0.0
60109428,0.0
60107668,0.0
60016280,0.0
60031146,0.0
60030208,0.0
112649034,0.0
60091516,0.0
105325653,0.0
100760368,0.0
126983142,0.0
60105518,0.0
127980735,0.0
60105693,0.0
116692444,0.0
60090705,0.0
125519656,0.0
60008707,0.0
60001416,0.0
128987635,0.0
60006424,0.0
129250058,0.0
113139716,0.0
116429949,0.0
60069726,0.0
126155908,0.0
113213176,0.0
60025422,0.0
123952079,0.0
60088268,0.0
125166703,0.0
60070069,0.0
100485719,0.0
60057642,0.0
101413939,0.0
60007562,0.0
60026261,0.0
60024812,0.0
119813503,0.0
60002593,0.0
60032111,0.0
60025590,0.0
60011052,0.0
60274811,0.0
60274803,0.0
60005500,0.0
129543086,0.0
60138394,0.0
110275030,0.0
60030650,0.0
60007033,0.0
124378926,0.0
123993870,0.0
60016782,0.0
112727185,0.0
60268841,0.0
60086495,0.0
126141819,0.0
128036506,0.0
126149456,0.0
60226280,0.0
128837410,0.0
121007648,0.0
60019098,0.0
60138542,0.0
60029877,0.0
60004246,0.0
128967809,0.0
126440645,0.0
125033321,0.0
115119184,0.0
60031264,0.0
118258549,0.0
126193907,0.0
123789917,0.0
110110087,0.0
60002247,0.0
113760466,0.0
112659294,0.0
117499725,0.0
60020697,0.0
128268111,0.0
127430864,0.0
60015564,0.0
112758859,0.0
124772560,0.0
129142491,0.0
60119008,0.0
128400549,0.0
128384555,0.0
60274389,0.0
100458258,0.0
100842848,0.0
60111839,0.0
60176015,0.0
60014584,0.0
115683998,0.0
60023212,0.0
100808597,0.0
113077072,0.0
100659430,0.0
60107448,0.0
60011220,0.0
129858768,0.0
114758693,0.0
60101662,0.0
128091142,0.0
60189754,0.0
60108552,0.0
126705292,0.0
126083559,0.0
60105979,0.0
129013781,0.0
105431100,0.0
60122471,0.0
60006961,0.0
60029516,0.0
60105866,0.0
127778191,0.0
124815994,0.0
60009982,0.0
60077572,0.0
60069180,0.0
60009602,0.0
123413296,0.0
60022772,0.0
60001777,0.0
60003127,0.0
60027946,0.0
60018153,0.0
113868853,0.0
60170371,0.0
60031011,0.0
105240587,0.0
60014265,0.0
60006046,0.0
60129243,0.0
100398752,0.0
60007144,0.0
60071488,0.0
60103680,0.0
60109515,0.0
60008301,0.0
60079205,0.0
128542559,0.0
60194070,0.0
60017103,0.0
129687432,0.0
60105587,0.0
60068811,0.0
119866967,0.0
60032697,0.0
60020318,0.0
107034314,0.0
60104338,0.0
115400359,0.0
127211446,0.0
60071792,0.0
126457720,0.0
60004001,0.0
60033010,0.0
113692017,0.0
124998968,0.0
60019992,0.0
60122755,0.0
60014987,0.0
112771856,0.0
60006448,0.0
60025593,0.0
60104343,0.0
60026891,0.0
60005563,0.0
60002804,0.0
125018508,0.0
112942199,0.0
60092443,0.0
60021023,0.0
60107274,0.0
60274672,0.0
60122752,0.0
60105961,0.0
60118716,0.0
129006694,0.0
60159362,0.0
60010548,0.0
119170109,0.0
60007305,0.0
115379570,0.0
128608613,0.0
60130682,0.0
123334121,0.0
60077404,0.0
60111781,0.0
126459543,0.0
60026487,0.0
60086312,0.0
60080012,0.0
101818892,0.0
60118644,0.0
128670533,0.0
60028775,0.0
113046464,0.0
60011638,0.0
128581155,0.0
126920004,0.0
60001319,0.0
60072070,0.0
60091569,0.0
60020796,0.0
60011711,0.0
60071257,0.0
60021097,0.0
60005807,0.0
60021850,0.0
128462638,0.0
60120700,0.0
60005667,0.0
60026850,0.0
60019706,0.0
60111356,0.0
60016910,0.0
128306868,0.0
60018186,0.0
60011075,0.0
60138919,0.0
60012709,0.0
60170191,0.0
60019769,0.0
101000865,0.0
60104516,0.0
127009229,0.0
60030844,0.0
125043537,0.0
60010652,0.0
60077182,0.0
60000140,0.0
60006635,0.0
60029442,0.0
60030514,0.0
60083318,0.0
60024966,0.0
126630930,0.0
60084630,0.0
60084257,0.0
126390181,0.0
126291011,0.0
60014631,0.0
60005845,0.0
60071258,0.0
60069059,0.0
60010589,0.0
