id,eid,name,cited-by,citations
57217833961,9-s2.0-57217833961,Romain Aranda,16,18
36609843100,9-s2.0-36609843100,S. M. Colombano,306,394
55540010400,9-s2.0-55540010400,Fabien Laurent,19,21
7004255742,9-s2.0-7004255742,Henri J. Bertin,1800,2198
57705875400,9-s2.0-57705875400,Congrui Li,2,2
55838510304,9-s2.0-55838510304,Chenming Zhang,257,333
12809502500,9-s2.0-12809502500,Badin R. Gibbes,833,1015
56413184700,9-s2.0-56413184700,Tao Wang,402,438
7003766251,9-s2.0-7003766251,David A. Lockington,3339,4256
57194057447,9-s2.0-57194057447,Rooni Mathew,27,29
6701804198,9-s2.0-6701804198,Johan Christian Winterwerp,3079,5002
57197817774,9-s2.0-57197817774,Phillip A. Pratt,0,0
6508281774,9-s2.0-6508281774,Aleksey S. Telyakovskiy,132,165
57762125300,9-s2.0-57762125300,Sandesh Paudel,1,1
57214524029,9-s2.0-57214524029,Umesh Singh,24,25
16028041800,9-s2.0-16028041800,Alessandra Crosato,857,1220
8858902100,9-s2.0-8858902100,Mário J. Franca,1356,1910
57766519800,9-s2.0-57766519800,Gillis Lg,2,2
55782539300,9-s2.0-55782539300,Maria Maza,887,1281
57209197300,9-s2.0-57209197300,Julio García-Maribona,13,13
7102825388,9-s2.0-7102825388,Javier Lopez Lara,2645,4524
55731599600,9-s2.0-55731599600,Tomohiro Suzuki,962,1551
57765867900,9-s2.0-57765867900,M. Argemi Cierco,2,2
8381141700,9-s2.0-8381141700,Maike Paul,900,1247
6602155921,9-s2.0-6602155921,Andrew M. Folkard,739,854
36992070600,9-s2.0-36992070600,Thorsten Balke,1374,2213
57194642136,9-s2.0-57194642136,Jia Chen,8,8
57758833500,9-s2.0-57758833500,Xinlong Qi,0,0
57759223100,9-s2.0-57759223100,Gengfeng Qiu,0,0
57758833600,9-s2.0-57758833600,Lei Chen,0,0
57205291546,9-s2.0-57205291546,Macarena Amaya,7,7
23100239900,9-s2.0-23100239900,Eric Laloy,1291,1655
57203655425,9-s2.0-57203655425,Wuwen Qian,61,62
7202678991,9-s2.0-7202678991,Junrui Chai,1286,1593
56316746500,9-s2.0-56316746500,Xinyu Zhao,11,11
57209519226,9-s2.0-57209519226,Jingtai Niu,58,61
57775926600,9-s2.0-57775926600,Fang Xiao,0,0
57195298279,9-s2.0-57195298279,Zhiping Deng,180,202
6602611904,9-s2.0-6602611904,Nadav Peleg,724,1027
56524152600,9-s2.0-56524152600,Nikolina Ban,1753,2976
55734721300,9-s2.0-55734721300,Michael J. Gibson,154,168
57193002441,9-s2.0-57193002441,Albert S. Chen,2082,2888
36968719000,9-s2.0-36968719000,Athanasios Paschalis,873,1118
6603823606,9-s2.0-6603823606,Paolo Burlando,4776,6054
34870089600,9-s2.0-34870089600,João P. Leitão,971,1151
57205719337,9-s2.0-57205719337,Stephanie N. Wright,30,33
7003310745,9-s2.0-7003310745,Kent S. Novakowski,1337,1767
7102505853,9-s2.0-7102505853,Anis Younès,1170,2011
12764363500,9-s2.0-12764363500,Hussein A. Hoteit,1892,2768
7003960799,9-s2.0-7003960799,Rainer Helmig,4363,6508
23993788800,9-s2.0-23993788800,Marwan Fahs,623,988
57194656722,9-s2.0-57194656722,Teeratorn Kadeethum,163,255
55320609300,9-s2.0-55320609300,Nikolaos Bouklas,626,800
56193890800,9-s2.0-56193890800,Songyan Yu,298,317
55372396500,9-s2.0-55372396500,Ryan M. Burrows,502,687
35099401800,9-s2.0-35099401800,Margaret A. Shanafield,881,1241
7004342328,9-s2.0-7004342328,Mark J. Kennard,3720,5117
57219778418,9-s2.0-57219778418,Yizheng Wang,14,14
56039435400,9-s2.0-56039435400,Markus Zechner,124,168
55849515300,9-s2.0-55849515300,John Michael Mern,20,21
24824356000,9-s2.0-24824356000,Mykel J. Kochenderfer,4288,5613
7003966918,9-s2.0-7003966918,Jef Karel Caers,3117,5511
15019438400,9-s2.0-15019438400,Weicheng Lo,540,847
7102355008,9-s2.0-7102355008,Garrison Sposito,15438,22365
57679802600,9-s2.0-57679802600,Tsai Hsuan Lin,2,2
57221600763,9-s2.0-57221600763,Michael Liem,1,1
57222180874,9-s2.0-57222180874,T. Aryeni,3,3
12039469100,9-s2.0-12039469100,Victor Ginting,989,1329
57218181536,9-s2.0-57218181536,Amit Kumar,43,44
18041940600,9-s2.0-18041940600,Simon Newland Gosling,6784,9179
56134847400,9-s2.0-56134847400,Matthew F. Johnson,999,1244
55323514200,9-s2.0-55323514200,Matthew D. Jones,1392,2086
57191872094,9-s2.0-57191872094,Jamal Zaherpour,242,309
57196190454,9-s2.0-57196190454,Rohini Kumar,3351,5085
55073323400,9-s2.0-55073323400,Guoyong Leng,4103,5647
56060841400,9-s2.0-56060841400,Hannes Müller Schmied,2995,4240
57729231700,9-s2.0-57729231700,Jenny Kupzig,2,2
6603927890,9-s2.0-6603927890,Lutz Breuer,5087,6290
7004928517,9-s2.0-7004928517,Naota Hanasaki,6362,9561
14523673200,9-s2.0-14523673200,Qiuhong Tang,7241,9019
6507766991,9-s2.0-6507766991,Sebastian Ostberg,1958,2257
54685166000,9-s2.0-54685166000,Tobias Stacke,4775,6053
57202913533,9-s2.0-57202913533,Yadu Nath Pokhrel,2312,3284
57195195518,9-s2.0-57195195518,Yoshihide Wada,14861,23089
55804883700,9-s2.0-55804883700,Yoshimitsu Masaki,3786,5054
57198212591,9-s2.0-57198212591,Ehsan Kazemi,121,155
57207151778,9-s2.0-57207151778,Min Luo,462,630
57190965399,9-s2.0-57190965399,Ramin Familkhalili,113,134
36240104200,9-s2.0-36240104200,Navid Tahvildari,149,173
56549151900,9-s2.0-56549151900,Zhe Li,359,424
57207238767,9-s2.0-57207238767,Han Wang,119,168
7404456922,9-s2.0-7404456922,Yuliang Su,1726,2548
57022431700,9-s2.0-57022431700,Wendong Wang,66,68
57730504700,9-s2.0-57730504700,Wei He,2,2
55890739500,9-s2.0-55890739500,Seokhyeon Kim,441,546
26532004800,9-s2.0-26532004800,Conrad D. Wasko,1222,2143
57190818469,9-s2.0-57190818469,Ashish Sharma,7670,12114
57881682400,9-s2.0-57881682400,Jing Wang,4,4
57772513400,9-s2.0-23008652200,Lili Ju,2252,3530
35226809800,9-s2.0-35226809800,Ming Ye,3578,4780
57660482400,9-s2.0-57660482400,Siddhartha H. Ommi,4,7
7004438377,9-s2.0-7004438377,Giulio Sciarra,574,893
6508158144,9-s2.0-6508158144,Panagiotis Kotronis,815,1146
57210556788,9-s2.0-57210556788,Refaat Galal Hashish,21,37
26634644000,9-s2.0-26634644000,Mehdi Zeidouni,492,822
57222053823,9-s2.0-57222053823,Jianping Xu,25,25
6506503487,9-s2.0-6506503487,Matthew Thomas Balhoff,2489,3423
36552024600,9-s2.0-36552024600,Ignacio Cazcarro,805,937
56233335400,9-s2.0-56233335400,Joep F. Schyns,593,702
26641879700,9-s2.0-26641879700,Iñaki Arto,1831,2007
35600014900,9-s2.0-35600014900,M. J. Sanz,9752,11825
35561493700,9-s2.0-35561493700,Jiří ŠimŮnek,13530,23850
57211955807,9-s2.0-57211955807,Bruce Gee,37,41
15759642400,9-s2.0-15759642400,Robert Gracie,1944,2598
36198744200,9-s2.0-36198744200,Delphine Roubinet,367,471
6602437381,9-s2.0-6602437381,Philippe Gouze,2448,3908
57205754686,9-s2.0-57205754686,Alexandre Puyguiraud,78,132
57695475400,9-s2.0-57695475400,Kien T. Pham,0,0
7003559793,9-s2.0-7003559793,Ronald William Falta,1567,2254
56386183800,9-s2.0-56386183800,Seyyedi Mojtaba,411,578
35585162000,9-s2.0-35585162000,Michael B.clennell,3630,4378
56683816900,9-s2.0-56683816900,Samuel J. Jackson,242,309
57208125004,9-s2.0-57208125004,Dong Zhang,5,5
57204880701,9-s2.0-57204880701,Ting Liu,32,39
23100777800,9-s2.0-23100777800,V. Prigiobbe,1125,1481
55965638900,9-s2.0-55965638900,Arash Hamzehloo,246,343
57202118077,9-s2.0-57202118077,Meïssam L. Bahlali,46,49
56654938000,9-s2.0-56654938000,Pablo S. Salinas,418,677
55543982900,9-s2.0-55543982900,Carl E.M.M. Jacquemyn,270,346
7005917676,9-s2.0-7005917676,Christopher Charles Pain,4706,7708
7201779789,9-s2.0-7201779789,Adrian P. Butler,1452,1962
35615436100,9-s2.0-35615436100,Matthew David Jackson,3474,5472
6506010011,9-s2.0-6506010011,Tomas Perina,88,106
57210840992,9-s2.0-57210840992,Hamidreza Erfani,120,158
40561040400,9-s2.0-40561040400,Masoud Babaei,896,1064
55428115800,9-s2.0-55428115800,Carl Fredrik Berg,445,513
24461683200,9-s2.0-24461683200,Vahid Niasar,1970,3068
56377145700,9-s2.0-56377145700,Christopher V. Henri,230,315
7003334461,9-s2.0-7003334461,Thomas H. Harter,3955,4743
57669007800,9-s2.0-57669007800,Luke M. Giudici,6,6
57190230400,9-s2.0-57190230400,Evans Anto-Darkwah,54,63
56247027400,9-s2.0-56247027400,Avinoam Rabinovich,190,328
7601316152,9-s2.0-7601316152,Yu Zhang,722,830
56311956300,9-s2.0-56311956300,Ping Ping,87,99
57189993381,9-s2.0-57189993381,Maria Eletta Negretti,178,254
57214159561,9-s2.0-57214159561,Antoine Martin,73,85
16313387500,9-s2.0-16313387500,Florence Naaim,795,1212
57217870394,9-s2.0-57217870394,Tao Bai,197,224
56123452600,9-s2.0-56123452600,Pejman Tahmasebi,2222,4006
57715324900,9-s2.0-57715324900,Willemijn A. van Rooijen,15,16
57223009392,9-s2.0-57223009392,Leila Hashemi,110,170
57190729953,9-s2.0-57190729953,Maartje M. Boon,140,179
23090524600,9-s2.0-23090524600,Rouhollah Farajzadeh,2756,4853
24477182500,9-s2.0-24477182500,Hadi Hajibeygi,1205,2400
57219756335,9-s2.0-57219756335,Mikkel B. Lykkegaard,13,13
55191373900,9-s2.0-55191373900,Timothy J. Dodwell,495,637
57224640032,9-s2.0-57224640032,Wuis Glerum,73,92
57221767715,9-s2.0-57221767715,Xuezhi Gu,20,20
56784941700,9-s2.0-56784941700,Lei Ye,930,1036
57556289900,9-s2.0-57556289900,Qian Xin,11,11
55862061100,9-s2.0-55862061100,Chi Zhang,2155,2481
57557250400,9-s2.0-57557250400,Fanzhang Zeng,11,11
56798437200,9-s2.0-56798437200,Sofia D. Nerantzaki,195,224
57224890584,9-s2.0-57224890584,Maksim Lysyy,88,101
23004267300,9-s2.0-23004267300,Geir Atle Ersland,1058,1535
23004182400,9-s2.0-23004182400,Martin Anders Fernø,1527,2210
57210147431,9-s2.0-57210147431,Zhanpeng Pan,25,27
57205305086,9-s2.0-57205305086,Jingming Hou,600,723
57312822800,9-s2.0-57312822800,Xinyi Li,6,6
57554561900,9-s2.0-57554561900,Jie Chai,3,3
57555252700,9-s2.0-57555252700,Yalun Yin,0,0
46662135100,9-s2.0-46662135100,Jian Zheng,107,120
57215933200,9-s2.0-57215933200,Yongde Kang,55,56
57209135909,9-s2.0-57209135909,Mark Ashworth,22,26
56818766700,9-s2.0-56818766700,Ahmed H. Elsheikh,908,1140
27967660700,9-s2.0-27967660700,Florian Doster,740,877
57559830200,9-s2.0-57559830200,Taehoon Kim,2,2
57183819700,9-s2.0-57183819700,Jize Piao,24,24
37085251600,9-s2.0-37085251600,Peter Kyungchul Kang,634,1093
56790432000,9-s2.0-56790432000,Jehyun Shin,43,44
57199498700,9-s2.0-57199498700,Jiaheng Zhao,199,213
23028440500,9-s2.0-23028440500,Qiuhua Liang,2647,4154
57189360338,9-s2.0-57189360338,Márk Somogyvári,116,154
57193403701,9-s2.0-57193403701,Maria Luisa Taccari,43,43
55631444800,9-s2.0-55631444800,Jonathan D. Nuttall,148,170
55571370200,9-s2.0-55571370200,Xiaohui Chen,255,349
6603931579,9-s2.0-6603931579,Peter K. Jimack,1248,1697
57202131878,9-s2.0-57202131878,Luyu Wang,132,199
56265824000,9-s2.0-56265824000,Fabrice Golfier,1218,1471
36495815800,9-s2.0-36495815800,Anne Julie Tinet,193,209
8921150700,9-s2.0-8921150700,Weizhong Chen,3496,4242
6604071725,9-s2.0-6604071725,Cornelis Kees Vuik,2995,4227
57223877994,9-s2.0-57223877994,Jiaxu Zhang,11,11
7201824823,9-s2.0-7201824823,Adrian D. Werner,3745,5965
56605647100,9-s2.0-56605647100,Longhuan Zhu,110,136
56509637300,9-s2.0-56509637300,Kimberly D. Huguenard,171,229
6603595461,9-s2.0-6603595461,David W. Fredriksson,880,1682
57190172371,9-s2.0-57190172371,Jiarui Lei,221,299
57301221600,9-s2.0-57301221600,Vita Ayoub,4,4
25222360500,9-s2.0-25222360500,Carole Delenne,440,528
58138537500,9-s2.0-58138537500,Marco Chini,2701,4240
36124527900,9-s2.0-36124527900,Pascal Finaud-Guyot,203,266
7401469110,9-s2.0-7401469110,David C. Mason,3517,5406
8051813300,9-s2.0-8051813300,Patrick Matgen,3782,5859
57456782700,9-s2.0-57456782700,Ramona Maria-Pelich,4,4
23005081200,9-s2.0-23005081200,Renaud Hostache,1566,2633
57197482343,9-s2.0-57197482343,Mehdi Jamei,756,1146
35789320900,9-s2.0-35789320900,Mehdi Mosharaf-Dehkordi,356,390
6602871454,9-s2.0-6602871454,Hamid Reza Ghafouri,235,267
55242015600,9-s2.0-55242015600,Stephen J. Breen,103,104
7004303910,9-s2.0-7004303910,Steven R. Pride,2858,4693
15048184100,9-s2.0-15048184100,Yder J. Masson,506,666
7006760316,9-s2.0-7006760316,Michael M. Manga,9740,16369
57220042708,9-s2.0-57220042708,Zaineb Zaafouri,8,10
55427289800,9-s2.0-55427289800,Guillaume Batôt,129,156
6506845573,9-s2.0-6506845573,Carlos Nieto-Draghi,1992,2399
6603315250,9-s2.0-6603315250,Benoit A. Coasne,6167,8694
56674791800,9-s2.0-56674791800,Ziv Moreno,66,76
57195588474,9-s2.0-57195588474,Negar Nazari,97,110
56986447900,9-s2.0-56986447900,Muhammad Majid AlMajid,197,234
57203179112,9-s2.0-57203179112,Abelardo Rodriguez-Pretelin,7,8
7103349955,9-s2.0-7103349955,Wolfgang Nowak,2995,4198
14048725200,9-s2.0-14048725200,Eric Morales-Casique,225,321
57208803344,9-s2.0-57208803344,Chunlin Zhong,85,95
57218563106,9-s2.0-57218563106,Yujing Jiang,383,465
26430533300,9-s2.0-26430533300,Xueyu Yu Geng,1422,1924
57226117117,9-s2.0-57226117117,Martin Dugstad,1,1
57211956698,9-s2.0-57211956698,Kundan Kumar,249,330
56108208600,9-s2.0-56108208600,Xiang Huang,175,186
7101736041,9-s2.0-7101736041,David L. Rudolph,2992,3576
35072475800,9-s2.0-35072475800,Juan Carlos Burgos,263,293
9840675300,9-s2.0-9840675300,Edgar Eduardo Quiñones-Bolaños,370,437
7004388534,9-s2.0-7004388534,Ziad Ziad Saghir,1933,3381
6602318281,9-s2.0-6602318281,Mehrab Mehrvar,2536,3439
57194180124,9-s2.0-57523218800,Oliver Brenner,18,18
35575317400,9-s2.0-35575317400,Xiao Yu,181,233
57196030388,9-s2.0-57196030388,Minglan Yu,85,91
55778231400,9-s2.0-55778231400,Behzad Ghanbarian,1703,2423
57212026914,9-s2.0-57212026914,Han Chen,89,135
15623116400,9-s2.0-15623116400,Jinhui Jeanne Huang,1357,1501
57205145903,9-s2.0-57205145903,Sonam Sandeep Dash,215,270
57346337000,9-s2.0-57346337000,Zhiqing Lan,17,18
57347139100,9-s2.0-57347139100,Junjie Gao,17,18
7006399320,9-s2.0-7006399320,Edward Arthur McBean,4083,4856
57211219633,9-s2.0-57211219633,Vijay Pal Singh,30524,47797
23767199100,9-s2.0-23767199100,Luca Brocca,6660,12071
23478139400,9-s2.0-23478139400,Pere Quintana-Seguí,1364,1600
6701640413,9-s2.0-6701640413,Stefano Casadei,178,213
8294840700,9-s2.0-8294840700,Maria José Escorihuela,2820,4044
56784004400,9-s2.0-56784004400,Vivien Georgiana Stefan,287,369
57209109784,9-s2.0-57209109784,Francisco J. Carrillo,63,89
6507095541,9-s2.0-6507095541,Ian C. Bourg,2178,3054
57432779700,9-s2.0-57432779700,Sumra Mushtaq,6,6
57212589040,9-s2.0-57212589040,Arianna Miniussi,67,98
57192718193,9-s2.0-57192718193,Xu Zhang,365,473
35792109900,9-s2.0-35792109900,Zhaoqin Huang,1890,2634
55377135200,9-s2.0-55377135200,Qinghua Lei,901,1375
35090604500,9-s2.0-35090604500,Jun Yao,6425,10441
35751372200,9-s2.0-35751372200,Liang Gong,1578,1851
8400915100,9-s2.0-8400915100,Shuyu Sun,4009,6889
57202857852,9-s2.0-57202857852,Yang Li,218,250
57204645576,9-s2.0-57204645576,Hoda Javanmard,80,85
35230640400,9-s2.0-35230640400,Martin O. Saar,3486,4819
57189854164,9-s2.0-57189854164,Daniel Vogler,388,522
57436401700,9-s2.0-57436401700,Diba Behnoudfar,1,1
8524766100,9-s2.0-8524766100,Maria Inés Dragila,1047,1322
57194665896,9-s2.0-57194665896,Douglas E. Meisenheimer,70,73
6603798485,9-s2.0-6603798485,Dorthe Wildenschild,3403,5124
57190012268,9-s2.0-57190012268,Ganesh Raj Ghimire,86,107
7102024878,9-s2.0-7102024878,Witold F. Krajewski,7541,13522
55915835900,9-s2.0-55915835900,Tibebu B. Ayalew,157,258
11540569400,9-s2.0-11540569400,Radosław Goska,554,661
57203243683,9-s2.0-57203243683,Kevis Pachos,50,54
55789048300,9-s2.0-55789048300,Ivana Hušková,291,318
48761511700,9-s2.0-48761511700,Evgenii S. Matrosov,310,386
36668460800,9-s2.0-36668460800,Tohid Erfani,404,452
24329473000,9-s2.0-24329473000,Julien J. Harou,1847,2410
56208544200,9-s2.0-56208544200,Guosheng Fu,401,555
56189146300,9-s2.0-56189146300,Yang Yang,368,680
57218443188,9-s2.0-57218443188,Bin Wang,198,243
56112464800,9-s2.0-56112464800,Yin Feng,289,308
57203739341,9-s2.0-57203739341,Xu Zhou,165,221
6603390564,9-s2.0-6603390564,Sandra Pieraccini,612,1020
55801660100,9-s2.0-55801660100,Stefano Scialò,463,996
6603401619,9-s2.0-6603401619,Corrado Fidelibus,539,663
56238341600,9-s2.0-56238341600,T. R. Kjeldsen,3060,3929
36629151900,9-s2.0-36629151900,Ilaria Prosdocimi,557,653
49964522300,9-s2.0-49964522300,Chengji Shen,335,483
56875034700,9-s2.0-56875034700,Kehan Yang,268,293
24491921500,9-s2.0-24491921500,Keith N. Musselman,1192,1676
25030624100,9-s2.0-25030624100,Karl E. Rittger,1250,1834
7003946703,9-s2.0-7003946703,Steven A. Margulis,1868,2911
7005140533,9-s2.0-7005140533,Thomas H. Painter,7960,11863
57211105639,9-s2.0-57211105639,Noah P. Molotch,3366,5507
57207982388,9-s2.0-57207982388,Pengxiao Zhou,146,169
39863226400,9-s2.0-39863226400,Congcong Li,3138,4001
55617333200,9-s2.0-55617333200,Zhong Li,1009,1366
57217847897,9-s2.0-57217847897,Yanpeng Cai,901,989
57390694000,9-s2.0-57390694000,Negar Tavoosi,2,2
55954081500,9-s2.0-55954081500,Farhad Hooshyaripor,354,388
26030017400,9-s2.0-26030017400,Roohollah Noori,1953,2885
26430931100,9-s2.0-26430931100,Ashkan Farokhnia,802,892
57203359403,9-s2.0-57203359403,Mohsen Maghrebi,210,279
6602979743,9-s2.0-6602979743,Bjørn Kløve,5236,6711
56373737700,9-s2.0-56373737700,Ali Torabi Haghighi,1697,2203
57193004996,9-s2.0-57193004996,Yusen Yuan,107,111
35241136800,9-s2.0-35241136800,Lixin Wang,6397,8327
57197876647,9-s2.0-57197876647,Honglang Wang,190,192
57388580700,9-s2.0-57388580700,Wenqing Lin,3,3
57188731887,9-s2.0-57188731887,Wenzhe Jiao,744,931
7103145056,9-s2.0-7103145056,Taisheng Du,4004,5819
57194012437,9-s2.0-57194012437,Jude King,42,48
57394199200,9-s2.0-57394199200,Tobias Mulder,2,2
6603116881,9-s2.0-6603116881,Gualbert H.P. Oude Essink,1190,1739
7004413991,9-s2.0-7004413991,Marc F.P. Bierkens,15136,21326
55877241300,9-s2.0-55877241300,Wen Li,66,71
57203745424,9-s2.0-57203745424,Blossom Nwedo Nzeribe,205,222
8242077900,9-s2.0-8242077900,Guirong Liu,18235,38820
36337945300,9-s2.0-36337945300,Guangming Yao,382,488
13605679300,9-s2.0-13605679300,Michelle L. Crimi,1677,1992
57218710278,9-s2.0-57218710278,Kalani Rubasinghe,6,6
8369796800,9-s2.0-8369796800,Craig E. Divine,280,336
22734846800,9-s2.0-22734846800,Jeffrey T. McDonough,617,708
57203310897,9-s2.0-57203310897,Jack Wang,16,21
55960069000,9-s2.0-55960069000,Benoît Dewandel,1562,2567
55767322700,9-s2.0-55767322700,Vivien Hakoun,263,286
6603305375,9-s2.0-6603305375,S. Lanini,241,256
6603647780,9-s2.0-6603647780,Bernard Ladouche,1519,1793
56909831600,9-s2.0-56909831600,Claudine Lamotte,9,9
35503480300,9-s2.0-35503480300,Jean Christophe Maréchal,1755,2595
57217045924,9-s2.0-57217045924,Daniel Wildt,8,10
15845712000,9-s2.0-15845712000,Christoph Hauer,1278,1864
55880990500,9-s2.0-55880990500,Helmut M. Habersack,2547,3699
23013467900,9-s2.0-23013467900,Michael Tritthart,1183,1448
56306265600,9-s2.0-56306265600,Bo Guo,578,855
57192312228,9-s2.0-57192312228,Jicai Zeng,203,243
7103123433,9-s2.0-7103123433,Mark L. Brusseau,8611,14920
57191698432,9-s2.0-57191698432,Yonggen Zhang,708,856
57001994000,9-s2.0-57001994000,Chang Liao,44,53
57111263900,9-s2.0-57111263900,Tian Zhou,973,1145
57204680356,9-s2.0-57204680356,Donghui Xu,63,68
56643881500,9-s2.0-56643881500,Richard J. Barnes,343,424
8642592500,9-s2.0-8642592500,Gautam Bisht,1773,2207
57206716460,9-s2.0-57206716460,Hongyi Li,2794,3575
56587309600,9-s2.0-56587309600,Zeli Tan,505,680
35436209600,9-s2.0-35436209600,Teklu K. Tesfa,624,758
57212595043,9-s2.0-57212595043,Zhuoran Duan,79,84
56991093100,9-s2.0-56991093100,Darren Engwirda,107,146
57215614911,9-s2.0-57215614911,Lai Ruby Leung,1154,1391
57193822368,9-s2.0-57193822368,Janet R. Barclay,9,9
36162817300,9-s2.0-36162817300,Martin A. Briggs,1332,2334
57217086801,9-s2.0-57217086801,Eric M. Moore,22,24
36618177400,9-s2.0-36618177400,J. Jeffrey Starn,317,364
55762405600,9-s2.0-55762405600,Anne E.H. Hanson,85,89
23976270500,9-s2.0-23976270500,Ashley M. Helton,2809,3639
57196151761,9-s2.0-57196151761,Sona Aseyednezhad,2,2
56768581400,9-s2.0-56768581400,Lifei Yan,18,19
56394047700,9-s2.0-56394047700,Yuhang Wang,177,225
25029310400,9-s2.0-25029310400,Annunziato Siviglia,1116,1573
26642670900,9-s2.0-26642670900,Davide Vanzo,280,325
55236731400,9-s2.0-55236731400,Eleuterio Francisco Toro,4379,5394
57221588218,9-s2.0-57221588218,Siyoon Kwon,44,75
57220731395,9-s2.0-57220731395,Jaehyun Shin,71,80
23161710900,9-s2.0-23161710900,Il Won Seo,1066,1632
57221590407,9-s2.0-57221590407,Hyoseob Noh,38,56
57192113682,9-s2.0-57192113682,Sung-hyun Jung,51,70
57639835500,9-s2.0-56288326100,Hojun You,19,24
55941166600,9-s2.0-55941166600,Antonio Annis,346,482
57213065576,9-s2.0-57213065576,Marissa N. Karpack,14,14
23091521100,9-s2.0-23091521100,Ryan R. Morrison,333,403
15045270000,9-s2.0-15045270000,Fernando Nardi,1348,1893
57195919351,9-s2.0-57195919351,Beibei Gao,24,24
36497672000,9-s2.0-36497672000,Ehsan Taghizadeh,130,146
7401873321,9-s2.0-7401873321,Brian D. Wood,2046,2824
7401656608,9-s2.0-7401656608,Roseanne M. Ford,1699,2847
55800717100,9-s2.0-55800717100,Giuseppe Formetta,466,571
57200622200,9-s2.0-57200622200,Eleonora Dallan,33,40
6602484637,9-s2.0-6602484637,Mattia Zaramella,799,1043
7004678424,9-s2.0-7004678424,Marco Borga,8024,12312
57194173717,9-s2.0-57194173717,Enno T. de Vries,60,60
57357888100,9-s2.0-57357888100,Qianjing Tang,5,5
24280692700,9-s2.0-24280692700,Sanli Faez,1113,1148
56735729100,9-s2.0-56735729100,Xiaohe Zhang,146,180
55474246200,9-s2.0-55474246200,Cathleen E. Jones,1775,2437
57189501068,9-s2.0-57189501068,Talib Oliver-Cabrera,113,119
57192705528,9-s2.0-57192705528,Marc Simard,1628,2021
6701805445,9-s2.0-6701805445,Sergio Fagherazzi,4375,8353
56288326100,9-s2.0-56288326100,Hojun You,19,24
57219213608,9-s2.0-57219213608,Dongsu Kim,311,352
7003395278,9-s2.0-7003395278,Marian V.I. Muste,2210,3514
57189274566,9-s2.0-57189274566,Pierre Mulamba Kabuya,28,29
7403464327,9-s2.0-7403464327,D. A. Hughes,3375,4660
37029312800,9-s2.0-37029312800,Raphael Muamba Tshimanga,357,538
27468024100,9-s2.0-27468024100,Mark A. Trigg,1522,2009
56242669500,9-s2.0-56242669500,Paul D. Bates,10771,23189
57191374185,9-s2.0-57191374185,Gerrit Laube,69,73
55793189399,9-s2.0-55793189399,Christian Schmidt,2216,2883
