,journal_id,volume_id,year,link,doi,date,pii,eid,scopus_id,citations,authors,affiliations,open_access
21587,25,74,2020,https://www.sciencedirect.com/science/article/pii/S0029801820307253,10.1016/j.oceaneng.2020.107744,2020-10-15,S0029801820307253,2-s2.0-85088839416,85088839416.0,10.0,"57157934400, 55910480700","60022414:60022414, 60022414",True
21588,25,74,2020,https://www.sciencedirect.com/science/article/pii/S0029801820307149,10.1016/j.oceaneng.2020.107731,2020-10-15,S0029801820307149,2-s2.0-85089352814,85089352814.0,3.0,"9244930100, 6602092577",60000036:60000036,True
21589,25,74,2020,https://www.sciencedirect.com/science/article/pii/S0029801820307137,10.1016/j.oceaneng.2020.107729,2020-10-15,S0029801820307137,2-s2.0-85089139449,85089139449.0,6.0,"56349192700, 55265504600, 57191200865, 55718311000, 8604994200","60123520, 60025084, 60004538:60123520, 60025084:60123520, 60025084:60123520, 60025084:60123520, 60025084",True
21590,25,74,2020,https://www.sciencedirect.com/science/article/pii/S0029801820307113,10.1016/j.oceaneng.2020.107727,2020-10-15,S0029801820307113,2-s2.0-85088946867,85088946867.0,18.0,"57087492600, 55375664600, 57204639542, 37044113100","60017060, 123563566:60017060:60017060:60017060",True
21591,25,74,2020,https://www.sciencedirect.com/science/article/pii/S0029801820307009,10.1016/j.oceaneng.2020.107711,2020-10-15,S0029801820307009,2-s2.0-85089463449,85089463449.0,9.0,"56955807400, 26968099400",60104498:60104498,True
21593,25,74,2020,https://www.sciencedirect.com/science/article/pii/S0029801820306247,10.1016/j.oceaneng.2020.107622,2020-10-15,S0029801820306247,2-s2.0-85088941380,85088941380.0,5.0,"57218373778, 14069174000, 7801318621",60005096:60005096:60022927,True
21594,25,74,2020,https://www.sciencedirect.com/science/article/pii/S0029801820306090,10.1016/j.oceaneng.2020.107605,2020-10-15,S0029801820306090,2-s2.0-85089275981,85089275981.0,8.0,"55676599100, 12782322500, 7202794057, 56002391600",60029322:60029322:60003353:60029322,True
21597,25,74,2020,https://www.sciencedirect.com/science/article/pii/S0029801820305412,10.1016/j.oceaneng.2020.107529,2020-10-15,S0029801820305412,2-s2.0-85089280727,85089280727.0,7.0,"57192061745, 57215936169, 57218479291, 24586951700",60003353:60003353:60003353:60003353,True
21599,25,74,2020,https://www.sciencedirect.com/science/article/pii/S0029801820307459,10.1016/j.oceaneng.2020.107766,2020-10-15,S0029801820307459,2-s2.0-85088868163,85088868163.0,10.0,"55718035100, 57203898335, 56193377900",60017244:60017244:60018554,True
21602,25,74,2020,https://www.sciencedirect.com/science/article/pii/S0029801820307502,10.1016/j.oceaneng.2020.107773,2020-10-15,S0029801820307502,2-s2.0-85089382428,85089382428.0,23.0,"57203188464, 55714800500, 56139867400, 55500641800, 57218511153","60029322, 60017161:60029322:60029322:60029322:60029322",True
21609,25,74,2020,https://www.sciencedirect.com/science/article/pii/S0029801820308398,10.1016/j.oceaneng.2020.107871,2020-10-15,S0029801820308398,2-s2.0-85089385280,85089385280.0,15.0,"57217247986, 36951775200",60117634:60117634,True
21610,25,74,2020,https://www.sciencedirect.com/science/article/pii/S0029801820306569,10.1016/j.oceaneng.2020.107658,2020-10-15,S0029801820306569,2-s2.0-85089426363,85089426363.0,4.0,"57196151229, 15766630000, 55702520934, 56404233300",60002175:60032442:60032442:60032442,True
21615,25,74,2020,https://www.sciencedirect.com/science/article/pii/S0029801820308179,10.1016/j.oceaneng.2020.107848,2020-10-15,S0029801820308179,2-s2.0-85089373217,85089373217.0,12.0,"57208061974, 13103950900, 55923431200, 34874390200, 55711355500, 57218514893","60022414:115178096, 60022414:115178096, 60022414:60022414, 115178096, 113489589:60022414, 115178096, 113489589:60022414",True
21617,25,74,2020,https://www.sciencedirect.com/science/article/pii/S0029801820308295,10.1016/j.oceaneng.2020.107861,2020-10-15,S0029801820308295,2-s2.0-85089369970,85089369970.0,10.0,"35068780400, 55581607900, 57868927800, 56045166700, 7404181752, 53879713800","60022281, 60104429:60022281:60022281:60022281:60022281:60022281",True
21619,25,74,2020,https://www.sciencedirect.com/science/article/pii/S0029801820308027,10.1016/j.oceaneng.2020.107829,2020-10-15,S0029801820308027,2-s2.0-85089687009,85089687009.0,6.0,"44461077900, 56889948000, 57218585960, 56970028500","60025278, 60022281:60022281:60022281:60025278",True
21620,25,74,2020,https://www.sciencedirect.com/science/article/pii/S0029801820307101,10.1016/j.oceaneng.2020.107726,2020-10-15,S0029801820307101,2-s2.0-85089410008,85089410008.0,11.0,"35796908200, 57204179272, 57218530526, 57218528491",60003353:60025664:60003353:60003353,True
21622,25,74,2020,https://www.sciencedirect.com/science/article/pii/S0029801820308118,10.1016/j.oceaneng.2020.107841,2020-10-15,S0029801820308118,2-s2.0-85089172466,85089172466.0,16.0,"56416909200, 57216172458, 7406897797, 55849095200, 55835555200, 56349366400, 57221578246",60073696:60073696:60073696:60025084:60073696:60073696:60073696,True
21626,25,75,2020,https://www.sciencedirect.com/science/article/pii/S0029801820305278,10.1016/j.oceaneng.2020.107514,2020-10-01,S0029801820305278,2-s2.0-85088967284,85088967284.0,28.0,"56996683600, 8306300400",60021988:60014171,True
21632,25,75,2020,https://www.sciencedirect.com/science/article/pii/S0029801820306314,10.1016/j.oceaneng.2020.107630,2020-10-01,S0029801820306314,2-s2.0-85089012897,85089012897.0,4.0,"7202806680, 7005740699, 8516340700",60105010:60105010:60105010,True
21637,25,75,2020,https://www.sciencedirect.com/science/article/pii/S0029801820306508,10.1016/j.oceaneng.2020.107650,2020-10-01,S0029801820306508,2-s2.0-85088248216,85088248216.0,5.0,"57192236223, 57212685143, 57212190157, 57192248198, 57218199898, 57218200140, 42862431300",60069706:60025761:105895455:105895455:105895455:124817216:60025761,True
21639,25,75,2020,https://www.sciencedirect.com/science/article/pii/S0029801820306582,10.1016/j.oceaneng.2020.107661,2020-10-01,S0029801820306582,2-s2.0-85089157039,85089157039.0,31.0,"57218419176, 57191595994, 16835106600, 25623511000",60029306:60029306:60029306:60073696,True
21642,25,75,2020,https://www.sciencedirect.com/science/article/pii/S0029801820306697,10.1016/j.oceaneng.2020.107675,2020-10-01,S0029801820306697,2-s2.0-85088866981,85088866981.0,8.0,"57218344020, 14830707100, 57195610256",60004538:60004538:60004538,True
21644,25,75,2020,https://www.sciencedirect.com/science/article/pii/S0029801820306739,10.1016/j.oceaneng.2020.107681,2020-10-01,S0029801820306739,2-s2.0-85088970942,85088970942.0,43.0,"57214119368, 7102917709, 56469997600, 57214602243, 57214600195",60003353:60003353:60003353:60003353:60003353,True
21645,25,75,2020,https://www.sciencedirect.com/science/article/pii/S002980182030679X,10.1016/j.oceaneng.2020.107687,2020-10-01,S002980182030679X,2-s2.0-85088655270,85088655270.0,13.0,"57193665923, 14520610200, 56394718800","60123520, 114949752:60123520, 114949752:60123520, 114949752",True
21647,25,75,2020,https://www.sciencedirect.com/science/article/pii/S0029801820306910,10.1016/j.oceaneng.2020.107701,2020-10-01,S0029801820306910,2-s2.0-85088825694,85088825694.0,6.0,"57192172429, 57212208628, 57207189718, 57221061112","60001604, 112984134, 60010421:60010421:60010421:60010421",True
21650,25,75,2020,https://www.sciencedirect.com/science/article/pii/S0029801820307046,10.1016/j.oceaneng.2020.107719,2020-10-01,S0029801820307046,2-s2.0-85088009189,85088009189.0,6.0,"56971342600, 24074490500, 7004765937",60118236:60118236:124242945,True
21652,25,75,2020,https://www.sciencedirect.com/science/article/pii/S0029801820307241,10.1016/j.oceaneng.2020.107743,2020-10-01,S0029801820307241,2-s2.0-85088046926,85088046926.0,2.0,"56422488200, 57195397469, 8973687700",60024989:60102125:60024989,True
21658,25,75,2020,https://www.sciencedirect.com/science/article/pii/S0029801820306983,10.1016/j.oceaneng.2020.107709,2020-10-01,S0029801820306983,2-s2.0-85089236484,85089236484.0,38.0,"57204392278, 57205016800, 36188218300, 35750157200, 6507575557","60033057, 60103653:60033057, 60103653:60033057, 116517362:60103653:60103653",True
21659,25,75,2020,https://www.sciencedirect.com/science/article/pii/S0029801820307460,10.1016/j.oceaneng.2020.107767,2020-10-01,S0029801820307460,2-s2.0-85088657284,85088657284.0,6.0,"57209587725, 57155001500","60123520, 60025084, 114949752:60123520, 60025084, 114949752",True
21662,25,75,2020,https://www.sciencedirect.com/science/article/pii/S002980182030754X,10.1016/j.oceaneng.2020.107777,2020-10-01,S002980182030754X,2-s2.0-85088218057,85088218057.0,33.0,"56962766000, 57224687120, 57211836659, 57209581723, 55589006600","60012291, 60012291, 60012022:60104351:60012022:60104351:60012291, 60012291",True
21663,25,75,2020,https://www.sciencedirect.com/science/article/pii/S0029801820306831,10.1016/j.oceaneng.2020.107692,2020-10-01,S0029801820306831,2-s2.0-85088385785,85088385785.0,32.0,"57208590824, 57220742546, 35261717000, 55184014600, 57205656402",60007886:60071706:60020825:60008524:60012659,True
21665,25,75,2020,https://www.sciencedirect.com/science/article/pii/S0029801820307903,10.1016/j.oceaneng.2020.107816,2020-10-01,S0029801820307903,2-s2.0-85088361125,85088361125.0,13.0,"57212387161, 9734866100, 6603538173, 20435268200, 57133039900",60009512:60009512:60009512:60009512:60009512,True
21669,25,75,2020,https://www.sciencedirect.com/science/article/pii/S002980182030809X,10.1016/j.oceaneng.2020.107839,2020-10-01,S002980182030809X,2-s2.0-85089155119,85089155119.0,16.0,"52063152700, 57208879813, 14523933000, 57218419630, 58393914800","60004538:60004538:60004538, 60004538:60004538:60004538",True
21670,25,75,2020,https://www.sciencedirect.com/science/article/pii/S002980181830996X,10.1016/j.oceaneng.2020.107652,2020-10-01,S002980181830996X,2-s2.0-85088794246,85088794246.0,6.0,"23984876600, 56577520400, 24290131700, 35756335100","60025345:60013983:60013983, 60176271:105749648",True
21676,25,75,2020,https://www.sciencedirect.com/science/article/pii/S0029801820307605,10.1016/j.oceaneng.2020.107783,2020-10-01,S0029801820307605,2-s2.0-85088663611,85088663611.0,27.0,"56348853400, 23491039600, 57218295474","60010851, 60010851:60010851, 60010851:60010851, 60010851",True
21677,25,75,2020,https://www.sciencedirect.com/science/article/pii/S0029801820306673,10.1016/j.oceaneng.2020.107673,2020-10-01,S0029801820306673,2-s2.0-85088941790,85088941790.0,14.0,24067993000,60027161,True
21685,25,76,2020,https://www.sciencedirect.com/science/article/pii/S002980182030665X,10.1016/j.oceaneng.2020.107671,2020-09-15,S002980182030665X,2-s2.0-85086704705,85086704705.0,2.0,"57200039766, 8604994200, 56416819300, 57191202786, 57200033412, 56420971500","60123520, 114949752:60123520, 114949752:60123520, 114949752:60123520, 114949752:121678621:121678621",True
21686,25,76,2020,https://www.sciencedirect.com/science/article/pii/S0029801820306624,10.1016/j.oceaneng.2020.107668,2020-09-15,S0029801820306624,2-s2.0-85086707844,85086707844.0,2.0,"57209102203, 56017135200, 36543541300, 57209098214, 6603071618","114719083, 60008134:60008134:60105487:114719083:60008134",True
21691,25,76,2020,https://www.sciencedirect.com/science/article/pii/S0029801820306168,10.1016/j.oceaneng.2020.107612,2020-09-15,S0029801820306168,2-s2.0-85087158136,85087158136.0,10.0,"57212503381, 57199506174, 57610472400, 57217383289, 35078680400, 36605782200",60016248:60032053:124679272:124679369:60012298:60012298,True
21693,25,76,2020,https://www.sciencedirect.com/science/article/pii/S0029801820306922,10.1016/j.oceaneng.2020.107703,2020-09-15,S0029801820306922,2-s2.0-85087013540,85087013540.0,2.0,"57217285880, 54414488600, 55974880400","60025084:60025761, 124656101, 114949752:60025084, 114949752",True
21694,25,76,2020,https://www.sciencedirect.com/science/article/pii/S0029801820306028,10.1016/j.oceaneng.2020.107598,2020-09-15,S0029801820306028,2-s2.0-85087507914,85087507914.0,9.0,"57213813088, 56537157000, 55707209300, 35292411900","60004538:60004538, 60004538:60004538:60004538, 60004538",True
21695,25,76,2020,https://www.sciencedirect.com/science/article/pii/S002980182030617X,10.1016/j.oceaneng.2020.107613,2020-09-15,S002980182030617X,2-s2.0-85087318780,85087318780.0,5.0,"36633301800, 35205842900, 57201615873, 57208927618, 57211376508, 7003986715",101941809:60010414:60071364:60071364:117972743:60019471,True
21696,25,76,2020,https://www.sciencedirect.com/science/article/pii/S0029801820305795,10.1016/j.oceaneng.2020.107571,2020-09-15,S0029801820305795,2-s2.0-85087161485,85087161485.0,15.0,"36071501900, 56124879300","60029399:60029399, 60029399",True
21697,25,76,2020,https://www.sciencedirect.com/science/article/pii/S0029801820306855,10.1016/j.oceaneng.2020.107695,2020-09-15,S0029801820306855,2-s2.0-85087431091,85087431091.0,7.0,"36560104800, 57216288748, 35222768200, 58357989900","60024617, 60021474:60024617:60021474:60024617",True
21700,25,76,2020,https://www.sciencedirect.com/science/article/pii/S0029801820307125,10.1016/j.oceaneng.2020.107730,2020-09-15,S0029801820307125,2-s2.0-85087309764,85087309764.0,11.0,"57195242850, 23092030400","60013141, 60112094:60013141, 60112094",True
21703,25,77,2020,https://www.sciencedirect.com/science/article/pii/S0029801820306120,10.1016/j.oceaneng.2020.107608,2020-09-01,S0029801820306120,2-s2.0-85086385183,85086385183.0,4.0,"57203821657, 55567116100, 57208226208",60006622:60006622:60006622,True
21705,25,77,2020,https://www.sciencedirect.com/science/article/pii/S0029801820306284,10.1016/j.oceaneng.2020.107627,2020-09-01,S0029801820306284,2-s2.0-85086177781,85086177781.0,20.0,"57194527057, 12782322500, 57211266763, 55555721300",60029322:60029322:60008562:60008562,True
21706,25,77,2020,https://www.sciencedirect.com/science/article/pii/S0029801820306211,10.1016/j.oceaneng.2020.107619,2020-09-01,S0029801820306211,2-s2.0-85086324890,85086324890.0,18.0,"57202391448, 13408460100, 57188819056, 57224333770, 55159145400","60003977, 60105985, 60003977:60003977, 60003977:60003977, 60005837:60003977:60003977",True
21707,25,77,2020,https://www.sciencedirect.com/science/article/pii/S0029801820305382,10.1016/j.oceaneng.2020.107526,2020-09-01,S0029801820305382,2-s2.0-85086425827,85086425827.0,34.0,"57202467315, 24332699700, 41662151100, 57214815903, 57208577504, 24081949800","60010851, 60010851:60007652:60018405:60016536:60007652:60016536",True
21710,25,77,2020,https://www.sciencedirect.com/science/article/pii/S0029801820305710,10.1016/j.oceaneng.2020.107561,2020-09-01,S0029801820305710,2-s2.0-85086909761,85086909761.0,4.0,"57212465178, 55602345900, 36100073700","60018308, 60013277:60018308:60018308",True
21713,25,77,2020,https://www.sciencedirect.com/science/article/pii/S0029801820305825,10.1016/j.oceaneng.2020.107574,2020-09-01,S0029801820305825,2-s2.0-85086509826,85086509826.0,31.0,"57207696341, 7102917709, 57193195851, 55469040600","60021182, 60003353:60003353:60003353:60003353",True
21714,25,77,2020,https://www.sciencedirect.com/science/article/pii/S0029801820305497,10.1016/j.oceaneng.2020.107538,2020-09-01,S0029801820305497,2-s2.0-85086780371,85086780371.0,14.0,"57191202789, 56978160800",60004956:60004956,True
21724,25,78,2020,https://www.sciencedirect.com/science/article/pii/S0029801820305539,10.1016/j.oceaneng.2020.107542,2020-08-15,S0029801820305539,2-s2.0-85085745833,85085745833.0,15.0,"57217016590, 10639168800",60025084:60025084,True
21725,25,78,2020,https://www.sciencedirect.com/science/article/pii/S0029801820305527,10.1016/j.oceaneng.2020.107541,2020-08-15,S0029801820305527,2-s2.0-85086730757,85086730757.0,12.0,"57925359400, 56927090800, 57217138672, 55647546400, 56394715900, 57204424739, 57216393228","60123520, 124583042:60123520, 124583042:60123520:60123520, 124583042:60123520, 124583042:60123520, 124583042:60123520, 124583042",True
21732,25,78,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304650,10.1016/j.oceaneng.2020.107441,2020-08-15,S0029801820304650,2-s2.0-85085755829,85085755829.0,7.0,"56316442800, 57202617757",60073696:60073696,True
21734,25,78,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304571,10.1016/j.oceaneng.2020.107432,2020-08-15,S0029801820304571,2-s2.0-85085762430,85085762430.0,17.0,"57205453111, 23026855400, 57675048100, 8293028100, 8605069000",60105430:60009425:60009425:60105430:60068746,True
21736,25,78,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304455,10.1016/j.oceaneng.2020.107418,2020-08-15,S0029801820304455,2-s2.0-85085335060,85085335060.0,15.0,"57215153759, 57188762501",60020547:60020547,True
21737,25,78,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304303,10.1016/j.oceaneng.2020.107401,2020-08-15,S0029801820304303,2-s2.0-85085917343,85085917343.0,4.0,"57217049969, 57277048200, 57195396844, 57195391802",60089259:60089259:60089259:60089259,True
21739,25,78,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304169,10.1016/j.oceaneng.2020.107387,2020-08-15,S0029801820304169,2-s2.0-85085934446,85085934446.0,4.0,"14830357700, 54781793300, 23011451000, 6602640986",60086667:60086667:60017293:60017293,True
21740,25,78,2020,https://www.sciencedirect.com/science/article/pii/S0029801820303917,10.1016/j.oceaneng.2020.107360,2020-08-15,S0029801820303917,2-s2.0-85085932381,85085932381.0,23.0,"15030395600, 57189639165, 55738858400, 57211013131, 57207839460",60003353:60003353:60003353:60003353:60003353,True
21741,25,78,2020,https://www.sciencedirect.com/science/article/pii/S002980182030384X,10.1016/j.oceaneng.2020.107352,2020-08-15,S002980182030384X,2-s2.0-85085619611,85085619611.0,4.0,"57198805018, 57207996564, 56233490800, 56572004500, 55459046900","60022414, 60022414:60022414, 60022414:60022414:60024724:60022414",True
21745,25,78,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304649,10.1016/j.oceaneng.2020.107440,2020-08-15,S0029801820304649,2-s2.0-85086379739,85086379739.0,8.0,"24586951700, 57212673872, 55443295100, 55924829600, 57203838061, 57200728955",60003353:60003353:60003353:60003353:60003353:60003353,True
21746,25,78,2020,https://www.sciencedirect.com/science/article/pii/S0029801820305758,10.1016/j.oceaneng.2020.107567,2020-08-15,S0029801820305758,2-s2.0-85085758343,85085758343.0,11.0,"57209641350, 6602289634, 16043226400",60002014:60002014:60003554,True
21754,25,79,2020,https://www.sciencedirect.com/science/article/pii/S002980182030411X,10.1016/j.oceaneng.2020.107381,2020-08-01,S002980182030411X,2-s2.0-85085976428,85085976428.0,203.0,"57193827744, 56978160800",60004956:60004956,True
21758,25,79,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304066,10.1016/j.oceaneng.2020.107376,2020-08-01,S0029801820304066,2-s2.0-85085989754,85085989754.0,14.0,"36622480900, 57201743904, 56681734000","60008691, 114920866:60008691, 114920866:100326248",True
21761,25,79,2020,https://www.sciencedirect.com/science/article/pii/S0029801820303425,10.1016/j.oceaneng.2020.107300,2020-08-01,S0029801820303425,2-s2.0-85085946408,85085946408.0,6.0,"57217045248, 35114323400, 57217048410, 36718150300",60017803:60017803:60017803:60031806,True
21764,25,79,2020,https://www.sciencedirect.com/science/article/pii/S0029801820302870,10.1016/j.oceaneng.2020.107237,2020-08-01,S0029801820302870,2-s2.0-85085918910,85085918910.0,23.0,"56971234500, 6701500327, 57203417194","60014264:60014264, 60029978, 60275307:60014264",True
21767,25,79,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304790,10.1016/j.oceaneng.2020.107460,2020-08-01,S0029801820304790,2-s2.0-85084554131,85084554131.0,12.0,"14524093800, 57216760228, 56137438500, 56147777700, 6603401467",60024324:60024324:60024324:60024324:60024324,True
21768,25,79,2020,https://www.sciencedirect.com/science/article/pii/S002980182030531X,10.1016/j.oceaneng.2020.107518,2020-08-01,S002980182030531X,2-s2.0-85085019912,85085019912.0,9.0,56237207500,112915632,True
21769,25,79,2020,https://www.sciencedirect.com/science/article/pii/S0029801820303668,10.1016/j.oceaneng.2020.107329,2020-08-01,S0029801820303668,2-s2.0-85084500241,85084500241.0,5.0,"56499688300, 57212557445, 55552678200, 7404229925, 36781523900, 57219099834, 55924290700",60022414:60022414:60022414:60022414:60019533:60013614:60013614,True
21776,25,79,2020,https://www.sciencedirect.com/science/article/pii/S0029801820305448,10.1016/j.oceaneng.2020.107533,2020-08-01,S0029801820305448,2-s2.0-85084817008,85084817008.0,18.0,"55985642900, 21734286300, 6701696329, 24168061300",60077678:60087200:60007398:60077678,True
21778,25,79,2020,https://www.sciencedirect.com/science/article/pii/S0029801820305308,10.1016/j.oceaneng.2020.107517,2020-08-01,S0029801820305308,2-s2.0-85085758521,85085758521.0,17.0,"57118164500, 56462385700, 36117764900, 55658148000, 57205472132, 6507551928, 56512160300, 56261589800","60028333:60026553:60068861:60026553, 60030804:60022148:60028333:60028333:60025160, 60024779",True
21779,25,79,2020,https://www.sciencedirect.com/science/article/pii/S0029801820305266,10.1016/j.oceaneng.2020.107513,2020-08-01,S0029801820305266,2-s2.0-85085301578,85085301578.0,3.0,"56169718800, 36150985300, 56447209800",60014982:60014982:60014982,True
21783,25,79,2020,https://www.sciencedirect.com/science/article/pii/S0029801820305114,10.1016/j.oceaneng.2020.107498,2020-08-01,S0029801820305114,2-s2.0-85085281714,85085281714.0,22.0,"55487738000, 57216917373, 55356262500",60069706:60069706:60024542,True
21784,25,79,2020,https://www.sciencedirect.com/science/article/pii/S0029801820305072,10.1016/j.oceaneng.2020.107494,2020-08-01,S0029801820305072,2-s2.0-85084994099,85084994099.0,26.0,"57209279251, 36084909000",60000990:60000990,True
21785,25,79,2020,https://www.sciencedirect.com/science/article/pii/S0029801820305047,10.1016/j.oceaneng.2020.107489,2020-08-01,S0029801820305047,2-s2.0-85085752984,85085752984.0,14.0,"56330122400, 57209416768, 55850162000, 54880974500, 57217020739","60022422:60022422:60022422, 60017161:60029311:124500596",True
21788,25,79,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304807,10.1016/j.oceaneng.2020.107461,2020-08-01,S0029801820304807,2-s2.0-85085741701,85085741701.0,23.0,"57217016778, 12782322500, 57217017273, 57208500178",60029322:60029322:60029322:60029322,True
21790,25,79,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304315,10.1016/j.oceaneng.2020.107402,2020-08-01,S0029801820304315,2-s2.0-85085158828,85085158828.0,17.0,"57208705831, 57225796014, 35793000400","60025084:60025084, 60123520:60025084, 60271961",True
21793,25,79,2020,https://www.sciencedirect.com/science/article/pii/S0029801820305163,10.1016/j.oceaneng.2020.107503,2020-08-01,S0029801820305163,2-s2.0-85085306312,85085306312.0,25.0,"57216927181, 9743133100, 11439057600",60000990:122696891:60000990,True
21799,25,79,2020,https://www.sciencedirect.com/science/article/pii/S0029801820305321,10.1016/j.oceaneng.2020.107519,2020-08-01,S0029801820305321,2-s2.0-85085595492,85085595492.0,15.0,"57200407322, 6602749403, 8159119400, 8594305800","60000990:60000990:60000990, 60107281:60273644",True
21802,25,79,2020,https://www.sciencedirect.com/science/article/pii/S002980182030490X,10.1016/j.oceaneng.2020.107471,2020-08-01,S002980182030490X,2-s2.0-85084382684,85084382684.0,2.0,"57062474100, 7202535468",60004678:60017161,True
21803,25,79,2020,https://www.sciencedirect.com/science/article/pii/S0029801820303322,10.1016/j.oceaneng.2020.107288,2020-08-01,S0029801820303322,2-s2.0-85085296839,85085296839.0,25.0,"55290789200, 55936736500, 35847467800",60029978:60029978:60029978,True
21807,25,80,2020,https://www.sciencedirect.com/science/article/pii/S0029801820303905,10.1016/j.oceaneng.2020.107359,2020-07-15,S0029801820303905,2-s2.0-85084400762,85084400762.0,11.0,"55717574200, 57218314073, 57102495600, 55951457100, 57193714164",60117839:60117839:60117839:60117839:60117839,True
21808,25,80,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304753,10.1016/j.oceaneng.2020.107455,2020-07-15,S0029801820304753,2-s2.0-85085732034,85085732034.0,33.0,"56193377900, 57210430884, 57189225140, 54391116800, 55718035100, 15072484800","60018554, 60023380:60018554:60018554:60023380:60017244:60069706",True
21809,25,80,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304558,10.1016/j.oceaneng.2020.107430,2020-07-15,S0029801820304558,2-s2.0-85089480388,85089480388.0,16.0,"56340671400, 23767796500, 55444114100, 57214890041",60004538:60004538:60004538:60004538,True
21810,25,80,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304509,10.1016/j.oceaneng.2020.107423,2020-07-15,S0029801820304509,2-s2.0-85087775283,85087775283.0,16.0,"57202103891, 55533963100, 55588217000, 7409322031",60020547:60020547:60020547:60068688,True
21814,25,80,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304339,10.1016/j.oceaneng.2020.107404,2020-07-15,S0029801820304339,2-s2.0-85118976866,85118976866.0,5.0,"57007558100, 57198583491, 56911539500, 57192718154, 56416909200","60073696, 125341209:60073696, 125341209:60073696, 125341209:60073696, 125341209:60073696",True
21816,25,80,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304777,10.1016/j.oceaneng.2020.107457,2020-07-15,S0029801820304777,2-s2.0-85084372465,85084372465.0,14.0,"57202854700, 35249806600, 57202915976","60028263:60028263, 60028263:60028263",True
21817,25,80,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304546,10.1016/j.oceaneng.2020.107429,2020-07-15,S0029801820304546,2-s2.0-85084369873,85084369873.0,2.0,"57193609469, 55097749600",60004538:60004538,True
21818,25,80,2020,https://www.sciencedirect.com/science/article/pii/S002980182030456X,10.1016/j.oceaneng.2020.107431,2020-07-15,S002980182030456X,2-s2.0-85084367090,85084367090.0,9.0,"51666028700, 8293766600, 55505548400, 7501622980, 56625401500",60010606:60073652:60073652:60010606:60030270,True
21819,25,80,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304480,10.1016/j.oceaneng.2020.107421,2020-07-15,S0029801820304480,2-s2.0-85084349595,85084349595.0,5.0,"57191228188, 56841118600, 56223917200, 57202721115","60019616, 60019616:60019616, 60019616:60019616, 60019616:60019616, 60019616",True
21820,25,80,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304194,10.1016/j.oceaneng.2020.107390,2020-07-15,S0029801820304194,2-s2.0-85084641344,85084641344.0,7.0,"57216790499, 57309244300, 8433262200, 7006400405","60003977, 60002494:60003977:60003977:60002494",True
21822,25,81,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304273,10.1016/j.oceaneng.2020.107398,2020-07-01,S0029801820304273,2-s2.0-85083452328,85083452328.0,4.0,"7004488603, 57002714200",60014183:60014183,True
21824,25,81,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304029,10.1016/j.oceaneng.2020.107371,2020-07-01,S0029801820304029,2-s2.0-85083590002,85083590002.0,67.0,"57205292914, 57198923907, 36084399400, 35366734800, 55356526300","60004538:60004538, 60019533:60029738:60077474:60080184",True
21826,25,81,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304662,10.1016/j.oceaneng.2020.107444,2020-07-01,S0029801820304662,2-s2.0-85083807796,85083807796.0,2.0,"57213080062, 15052870100",60027666:60027666,True
21828,25,81,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304510,10.1016/j.oceaneng.2020.107426,2020-07-01,S0029801820304510,2-s2.0-85083782521,85083782521.0,6.0,"57193727536, 54951407300",60000264:60000264,True
21829,25,81,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304492,10.1016/j.oceaneng.2020.107424,2020-07-01,S0029801820304492,2-s2.0-85083709184,85083709184.0,38.0,"57188339000, 8845891200",60000060:60000060,True
21831,25,81,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304352,10.1016/j.oceaneng.2020.107407,2020-07-01,S0029801820304352,2-s2.0-85084088248,85084088248.0,14.0,"57218150326, 56305308200, 7401815376, 56517355300, 55321968000",60025278:60025278:60082196:60082196:60082196,True
21832,25,81,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304340,10.1016/j.oceaneng.2020.107406,2020-07-01,S0029801820304340,2-s2.0-85083767525,85083767525.0,10.0,"34168173000, 6603616636","60026479:118148314, 60117771",True
21839,25,81,2020,https://www.sciencedirect.com/science/article/pii/S0029801820304108,10.1016/j.oceaneng.2020.107380,2020-07-01,S0029801820304108,2-s2.0-85083891305,85083891305.0,29.0,6701396974,60004680,True
